Date,Head_314740
1984-04-23 07:01:00,330.12
1984-04-30 07:01:00,330.24
1984-05-07 07:01:00,330.47
1984-05-14 07:01:00,330.66
1984-05-17 07:01:00,330.67
1984-05-21 07:01:00,330.67
1984-05-28 07:01:00,331.02
1984-06-04 07:01:00,330.8
1984-06-11 07:01:00,330.6
1984-06-18 07:01:00,330.46
1984-06-25 07:01:00,330.44
1984-07-02 07:01:00,330.36
1984-07-09 07:01:00,330.21
1984-07-16 07:01:00,330.26
1984-07-23 07:01:00,330.07
1984-07-30 07:01:00,330.12
1984-08-06 07:01:00,330.01
1984-08-13 07:01:00,330.28
1984-08-20 07:01:00,330.12
1984-08-27 07:01:00,330.02
1984-09-03 07:01:00,329.91
1984-09-10 07:01:00,329.97
1984-09-17 07:01:00,330.1
1984-09-24 07:01:00,330.1
1984-10-01 07:01:00,330.23
1984-10-08 07:01:00,330.68
1984-10-15 07:01:00,330.32
1984-10-22 07:01:00,330.1
1984-10-29 07:01:00,330.02
1984-11-05 07:01:00,329.94
1984-11-12 07:01:00,329.85
1984-11-19 07:01:00,329.82
1984-11-20 07:01:00,329.81
1984-11-26 07:01:00,329.8
1984-12-03 07:01:00,329.72
1984-12-10 07:01:00,329.69
1984-12-17 07:01:00,329.67
1984-12-24 07:01:00,329.64
1984-12-31 07:01:00,329.62
1985-01-07 07:01:00,329.47
1985-01-14 07:01:00,329.46
1985-01-21 07:01:00,329.51
1985-01-28 07:01:00,329.54
1985-02-04 07:01:00,329.87
1985-02-06 07:01:00,329.7
1985-02-11 07:01:00,329.64
1985-02-18 07:01:00,329.5
1985-02-25 07:01:00,329.49
1985-03-04 07:01:00,329.61
1985-03-11 07:01:00,329.61
1985-03-18 07:01:00,329.56
1985-03-25 07:01:00,329.99
1985-04-01 07:01:00,330.03
1985-04-08 07:01:00,330.35
1985-04-15 07:01:00,330.2
1985-04-22 07:01:00,330.04
1985-04-29 07:01:00,330.16
1985-05-06 07:01:00,330.23
1985-05-07 07:01:00,330.28
1985-05-13 07:01:00,330.89
1985-05-20 07:01:00,331.28
1985-05-27 07:01:00,331.02
1985-06-03 07:01:00,330.88
1985-06-10 07:01:00,331.33
1985-06-17 07:01:00,330.91
1985-06-24 07:01:00,330.75
1985-07-01 07:01:00,330.56
1985-07-08 07:01:00,330.42
1985-07-15 07:01:00,330.27
1985-07-22 07:01:00,330.65
1985-07-29 07:01:00,330.33
1985-08-05 07:01:00,330.38
1985-08-12 07:01:00,330.74
1985-08-19 07:01:00,331.01
1985-08-26 07:01:00,330.5
1985-09-02 07:01:00,330.59
1985-09-09 07:01:00,330.46
1985-09-16 07:01:00,330.3
1985-09-23 07:01:00,330.17
1985-09-30 07:01:00,330.04
1985-10-07 07:01:00,329.99
1985-10-14 07:01:00,329.95
1985-10-21 07:01:00,329.89
1985-10-28 07:01:00,329.84
1985-11-04 07:01:00,329.87
1985-11-11 07:01:00,329.83
1985-11-18 07:01:00,329.8
1985-11-25 07:01:00,329.81
1985-12-02 07:01:00,329.77
1985-12-09 07:01:00,329.85
1985-12-16 07:01:00,329.81
1985-12-23 07:01:00,329.9
1985-12-30 07:01:00,329.83
1986-01-06 07:01:00,329.83
1986-01-13 07:01:00,329.75
1986-01-14 07:01:00,329.75
1986-01-20 07:01:00,329.78
1986-01-27 07:01:00,329.77
1986-02-03 07:01:00,329.75
1986-02-10 07:01:00,329.65
1986-02-17 07:01:00,329.7
1986-02-24 07:01:00,329.67
1986-03-03 07:01:00,329.64
1986-03-10 07:01:00,329.7
1986-03-17 07:01:00,329.88
1986-03-24 07:01:00,330.04
1986-03-31 07:01:00,330.3
1986-04-07 07:01:00,330.68
1986-04-14 07:01:00,330.76
1986-04-21 07:01:00,330.61
1986-04-28 07:01:00,331.19
1986-05-05 07:01:00,331.55
1986-05-12 07:01:00,331.12
1986-05-19 07:01:00,331.11
1986-05-26 07:01:00,330.96
1986-06-02 07:01:00,331.06
1986-06-09 07:01:00,330.69
1986-06-16 07:01:00,331.1
1986-06-23 07:01:00,330.89
1986-06-30 07:01:00,330.66
1986-07-07 07:01:00,330.34
1986-07-14 07:01:00,330.24
1986-07-21 07:01:00,330.12
1986-07-28 07:01:00,330.09
1986-08-04 07:01:00,330.0
1986-08-11 07:01:00,329.99
1986-08-18 07:01:00,329.95
1986-08-25 07:01:00,330.19
1986-09-01 07:01:00,330.29
1986-09-08 07:01:00,330.08
1986-09-15 07:01:00,330.31
1986-09-22 07:01:00,330.14
1986-09-29 07:01:00,329.99
1986-10-06 07:01:00,329.93
1986-10-09 07:01:00,329.91
1986-10-13 07:01:00,329.86
1986-10-20 07:01:00,329.83
1986-10-27 07:01:00,329.85
1986-11-03 07:01:00,329.81
1986-11-10 07:01:00,329.76
1986-11-17 07:01:00,329.72
1986-11-24 07:01:00,329.69
1986-12-01 07:01:00,329.68
1986-12-08 07:01:00,329.65
1986-12-15 07:01:00,329.58
1986-12-22 07:01:00,329.56
1986-12-29 07:01:00,329.57
1987-01-05 07:01:00,329.69
1987-01-12 07:01:00,329.53
1987-01-19 07:01:00,329.57
1987-01-26 07:01:00,329.54
1987-02-02 07:01:00,329.48
1987-02-09 07:01:00,329.55
1987-02-16 07:01:00,330.01
1987-02-23 07:01:00,330.03
1987-03-02 07:01:00,329.97
1987-03-05 07:01:00,329.9
1987-03-09 07:01:00,329.8
1987-03-16 07:01:00,329.76
1987-03-23 07:01:00,329.71
1987-03-30 07:01:00,330.31
1987-04-06 07:01:00,330.35
1987-04-13 07:01:00,330.58
1987-04-20 07:01:00,330.68
1987-04-27 07:01:00,330.79
1987-05-04 07:01:00,331.2
1987-05-11 07:01:00,331.05
1987-05-18 07:01:00,330.98
1987-05-25 07:01:00,330.76
1987-06-01 07:01:00,330.86
1987-06-08 07:01:00,331.08
1987-06-15 07:01:00,331.07
1987-06-22 07:01:00,330.73
1987-06-29 07:01:00,330.64
1987-07-06 07:01:00,330.68
1987-07-13 07:01:00,330.49
1987-07-20 07:01:00,330.43
1987-07-27 07:01:00,330.71
1987-08-03 07:01:00,330.36
1987-08-10 07:01:00,330.44
1987-08-17 07:01:00,330.33
1987-08-24 07:01:00,330.23
1987-08-31 07:01:00,330.2
1987-09-07 07:01:00,330.25
1987-09-14 07:01:00,330.05
1987-09-21 07:01:00,330.01
1987-09-28 07:01:00,330.02
1987-10-05 07:01:00,329.91
1987-10-12 07:01:00,329.86
1987-10-19 07:01:00,329.9
1987-10-22 07:01:00,329.9
1987-10-26 07:01:00,329.91
1987-11-02 07:01:00,329.88
1987-11-09 07:01:00,329.84
1987-11-16 07:01:00,329.86
1987-11-23 07:01:00,329.78
1987-11-30 07:01:00,329.9
1987-12-07 07:01:00,329.91
1987-12-14 07:01:00,329.81
1987-12-21 07:01:00,330.21
1987-12-28 07:01:00,330.06
1988-01-04 07:01:00,329.95
1988-01-11 07:01:00,329.84
1988-01-18 07:01:00,329.8
1988-01-25 07:01:00,329.76
1988-02-01 07:01:00,329.81
1988-02-02 07:01:00,329.81
1988-02-08 07:01:00,329.8
1988-02-15 07:01:00,329.75
1988-02-22 07:01:00,329.73
1988-02-29 07:01:00,329.83
1988-03-07 07:01:00,329.68
1988-03-14 07:01:00,329.69
1988-03-21 07:01:00,329.75
1988-03-28 07:01:00,329.95
1988-04-04 07:01:00,329.97
1988-04-11 07:01:00,330.39
1988-04-18 07:01:00,330.37
1988-04-25 07:01:00,330.65
1988-05-02 07:01:00,330.59
1988-05-09 07:01:00,330.87
1988-05-16 07:01:00,330.71
1988-05-19 07:01:00,330.75
1988-05-23 07:01:00,330.76
1988-05-30 07:01:00,330.56
1988-06-06 07:01:00,330.71
1988-06-13 07:01:00,330.88
1988-06-20 07:01:00,330.57
1988-06-27 07:01:00,330.33
1988-07-04 07:01:00,330.31
1988-07-11 07:01:00,330.15
1988-07-18 07:01:00,330.38
1988-07-25 07:01:00,330.13
1988-08-01 07:01:00,330.14
1988-08-08 07:01:00,330.06
1988-08-15 07:01:00,330.0
1988-08-22 07:01:00,330.42
1988-08-29 07:01:00,330.19
1988-09-05 07:01:00,330.3
1988-09-12 07:01:00,330.15
1988-09-19 07:01:00,330.66
1988-09-26 07:01:00,330.42
1988-10-03 07:01:00,330.2
1988-10-10 07:01:00,330.13
1988-10-17 07:01:00,330.04
1988-10-24 07:01:00,330.03
1988-10-31 07:01:00,329.98
1988-11-07 07:01:00,329.91
1988-11-14 07:01:00,329.87
1988-11-21 07:01:00,329.88
1988-11-28 07:01:00,329.83
1988-12-05 07:01:00,329.88
1988-12-12 07:01:00,329.94
1988-12-19 07:01:00,329.8
1988-12-20 07:01:00,329.82
1988-12-26 07:01:00,330.0
1989-01-02 07:01:00,329.91
1989-01-09 07:01:00,329.88
1989-01-16 07:01:00,329.81
1989-01-23 07:01:00,329.77
1989-01-30 07:01:00,329.71
1989-02-06 07:01:00,329.73
1989-02-13 07:01:00,329.74
1989-02-20 07:01:00,329.75
1989-02-27 07:01:00,330.09
1989-03-06 07:01:00,329.91
1989-03-13 07:01:00,329.9
1989-03-20 07:01:00,330.02
1989-03-27 07:01:00,330.03
1989-04-03 07:01:00,330.37
1989-04-10 07:01:00,330.33
1989-04-17 07:01:00,330.55
1989-04-20 07:01:00,330.44
1989-04-24 07:01:00,330.35
1989-05-01 07:01:00,330.31
1989-05-08 07:01:00,330.48
1989-05-15 07:01:00,330.64
1989-05-22 07:01:00,330.75
1989-05-29 07:01:00,330.58
1989-06-05 07:01:00,330.77
1989-06-12 07:01:00,330.53
1989-06-19 07:01:00,330.8
1989-06-26 07:01:00,330.78
1989-07-03 07:01:00,330.8
1989-07-10 07:01:00,331.37
1989-07-17 07:01:00,331.01
1989-07-24 07:01:00,330.57
1989-07-31 07:01:00,330.51
1989-08-07 07:01:00,330.53
1989-08-14 07:01:00,330.6
1989-08-21 07:01:00,331.09
1989-08-22 07:01:00,330.94
1989-08-28 07:01:00,330.67
1989-09-04 07:01:00,330.73
1989-09-11 07:01:00,330.43
1989-09-18 07:01:00,330.35
1989-09-25 07:01:00,330.18
1989-10-02 07:01:00,330.7
1989-10-09 07:01:00,330.46
1989-10-16 07:01:00,330.27
1989-10-23 07:01:00,330.14
1989-10-30 07:01:00,330.04
1989-11-06 07:01:00,330.05
1989-11-13 07:01:00,330.09
1989-11-20 07:01:00,329.97
1989-11-27 07:01:00,329.87
1989-12-04 07:01:00,329.81
1989-12-11 07:01:00,329.77
1989-12-18 07:01:00,329.81
1989-12-25 07:01:00,329.79
1990-01-01 07:01:00,329.67
1990-01-08 07:01:00,329.59
1990-01-15 07:01:00,329.58
1990-01-16 07:01:00,329.57
1990-01-22 07:01:00,329.6
1990-01-29 07:01:00,329.6
1990-02-05 07:01:00,329.61
1990-02-12 07:01:00,329.57
1990-02-19 07:01:00,329.62
1990-02-26 07:01:00,329.81
1990-03-05 07:01:00,329.75
1990-03-12 07:01:00,330.27
1990-03-19 07:01:00,330.11
1990-03-26 07:01:00,330.16
1990-04-02 07:01:00,330.09
1990-04-09 07:01:00,330.24
1990-04-16 07:01:00,330.03
1990-04-19 07:01:00,329.97
1990-04-23 07:01:00,330.11
1990-04-30 07:01:00,330.12
1990-05-07 07:01:00,330.38
1990-05-14 07:01:00,330.48
1990-05-21 07:01:00,330.47
1990-05-28 07:01:00,330.43
1990-06-04 07:01:00,330.28
1990-06-11 07:01:00,330.6
1990-06-18 07:01:00,330.51
1990-06-25 07:01:00,330.48
1990-07-02 07:01:00,330.44
1990-07-09 07:01:00,330.62
1990-07-16 07:01:00,330.78
1990-07-23 07:01:00,330.39
1990-07-30 07:01:00,330.16
1990-08-06 07:01:00,330.02
1990-08-12 07:01:00,330.01
1990-08-20 07:01:00,330.02
1990-08-27 07:01:00,329.91
1990-09-03 07:01:00,329.85
1990-09-10 07:01:00,329.86
1990-09-17 07:01:00,329.8
1990-09-24 07:01:00,329.87
1990-09-27 07:01:00,330.02
1990-10-01 07:01:00,329.88
1990-10-08 07:01:00,329.87
1990-10-15 07:01:00,329.81
1990-10-22 07:01:00,329.86
1990-10-29 07:01:00,329.92
1990-11-05 07:01:00,330.12
1990-11-12 07:01:00,329.95
1990-11-19 07:01:00,329.91
1990-11-26 07:01:00,330.09
1990-12-03 07:01:00,330.06
1990-12-10 07:01:00,329.95
1990-12-17 07:01:00,329.91
1990-12-24 07:01:00,329.84
1990-12-31 07:01:00,329.77
1991-01-07 07:01:00,329.76
1991-01-14 07:01:00,329.71
1991-01-21 07:01:00,329.59
1991-01-28 07:01:00,329.58
1991-02-04 07:01:00,329.51
1991-02-05 07:01:00,329.52
1991-02-11 07:01:00,329.54
1991-02-18 07:01:00,329.52
1991-02-25 07:01:00,329.61
1991-03-04 07:01:00,329.65
1991-03-11 07:01:00,329.91
1991-03-18 07:01:00,329.84
1991-03-25 07:01:00,329.91
1991-04-01 07:01:00,330.02
1991-04-08 07:01:00,329.98
1991-04-15 07:01:00,329.91
1991-04-22 07:01:00,329.9
1991-04-29 07:01:00,329.86
1991-05-06 07:01:00,330.23
1991-05-13 07:01:00,331.08
1991-05-20 07:01:00,330.51
1991-05-27 07:01:00,330.57
1991-06-03 07:01:00,330.52
1991-06-10 07:01:00,330.65
1991-06-17 07:01:00,330.86
1991-06-24 07:01:00,330.64
1991-07-01 07:01:00,330.83
1991-07-08 07:01:00,330.46
1991-07-15 07:01:00,330.52
1991-07-22 07:01:00,330.88
1991-07-29 07:01:00,331.69
1991-08-05 07:01:00,331.54
1991-08-12 07:01:00,330.72
1991-08-19 07:01:00,330.5
1991-08-26 07:01:00,330.38
1991-09-02 07:01:00,330.09
1991-09-09 07:01:00,329.99
1991-09-16 07:01:00,330.06
1991-09-23 07:01:00,330.02
1991-09-24 07:01:00,330.02
1991-09-30 07:01:00,329.93
1991-10-07 07:01:00,329.94
1991-10-14 07:01:00,329.91
1991-10-21 07:01:00,329.93
1991-10-28 07:01:00,329.85
1991-11-04 07:01:00,329.8
1991-11-11 07:01:00,329.86
1991-11-18 07:01:00,330.07
1991-11-25 07:01:00,330.31
1991-12-02 07:01:00,330.11
1991-12-09 07:01:00,329.98
1991-12-16 07:01:00,329.82
1991-12-23 07:01:00,329.95
1991-12-30 07:01:00,330.0
1992-01-06 07:01:00,329.9
1992-01-13 07:01:00,329.89
1992-01-20 07:01:00,329.86
1992-01-27 07:01:00,329.79
1992-02-03 07:01:00,329.78
1992-02-10 07:01:00,329.64
1992-02-17 07:01:00,329.83
1992-02-24 07:01:00,329.78
1992-03-02 07:01:00,329.79
1992-03-09 07:01:00,329.95
1992-03-16 07:01:00,329.97
1992-03-23 07:01:00,329.99
1992-03-30 07:01:00,330.14
1992-04-06 07:01:00,330.25
1992-04-13 07:01:00,330.14
1992-04-20 07:01:00,330.11
1992-04-27 07:01:00,330.77
1992-05-04 07:01:00,331.06
1992-05-11 07:01:00,331.26
1992-05-18 07:01:00,331.23
1992-05-25 07:01:00,330.75
1992-06-01 07:01:00,330.63
1992-06-08 07:01:00,330.73
1992-06-15 07:01:00,331.04
1992-06-22 07:01:00,330.61
1992-06-29 07:01:00,330.39
1992-07-06 07:01:00,330.22
1992-07-13 07:01:00,330.23
1992-07-20 07:01:00,330.02
1992-07-27 07:01:00,329.93
1992-08-03 07:01:00,329.95
1992-08-10 07:01:00,329.78
1992-08-17 07:01:00,329.84
1992-08-24 07:01:00,329.7
1992-08-31 07:01:00,329.6
1992-09-07 07:01:00,329.94
1992-09-14 07:01:00,329.76
1992-09-21 07:01:00,329.72
1992-09-28 07:01:00,329.65
1992-10-05 07:01:00,330.21
1992-10-12 07:01:00,330.14
1992-10-19 07:01:00,330.05
1992-10-26 07:01:00,329.93
1992-11-02 07:01:00,329.99
1992-11-09 07:01:00,330.21
1992-11-16 07:01:00,329.99
1992-11-23 07:01:00,330.24
1992-11-30 07:01:00,330.36
1992-12-07 07:01:00,330.53
1992-12-14 07:01:00,330.28
1992-12-21 07:01:00,330.09
1992-12-28 07:01:00,329.9
1993-01-04 07:01:00,329.78
1993-01-11 07:01:00,329.77
1993-01-18 07:01:00,329.72
1993-01-25 07:01:00,329.74
1993-02-01 07:01:00,329.69
1993-02-08 07:01:00,329.68
1993-02-15 07:01:00,329.61
1993-02-18 07:01:00,329.68
1993-02-22 07:01:00,329.68
1993-03-01 07:01:00,329.64
1993-03-08 07:01:00,329.6
1993-03-15 07:01:00,329.59
1993-03-22 07:01:00,329.95
1993-03-29 07:01:00,329.91
1993-04-05 07:01:00,329.87
1993-04-12 07:01:00,329.8
1993-04-19 07:01:00,329.8
1993-04-26 07:01:00,330.3
1993-05-03 07:01:00,330.28
1993-05-10 07:01:00,330.38
1993-05-17 07:01:00,330.29
1993-05-24 07:01:00,330.18
1993-05-31 07:01:00,330.07
1993-06-07 07:01:00,330.09
1993-06-14 07:01:00,329.96
1993-06-21 07:01:00,330.0
1993-06-28 07:01:00,330.0
1993-07-05 07:01:00,329.9
1993-07-12 07:01:00,329.91
1993-07-19 07:01:00,329.97
1993-07-26 07:01:00,330.55
1993-08-02 07:01:00,330.35
1993-08-09 07:01:00,330.25
1993-08-16 07:01:00,330.05
1993-08-23 07:01:00,329.9
1993-08-30 07:01:00,329.99
1993-09-06 07:01:00,329.94
1993-09-13 07:01:00,329.88
1993-09-20 07:01:00,329.83
1993-09-27 07:01:00,329.94
1993-10-04 07:01:00,330.49
1993-10-11 07:01:00,330.38
1993-10-18 07:01:00,330.12
1993-10-25 07:01:00,331.86
1993-11-01 07:01:00,330.59
1993-11-08 07:01:00,330.31
1993-11-15 07:01:00,330.19
1993-11-22 07:01:00,330.02
1993-11-29 07:01:00,329.93
1993-12-06 07:01:00,329.86
1993-12-13 07:01:00,329.78
1993-12-20 07:01:00,329.77
1993-12-27 07:01:00,329.82
1994-01-03 07:01:00,329.74
1994-01-10 07:01:00,329.9
1994-01-17 07:01:00,329.84
1994-01-24 07:01:00,329.72
1994-01-31 07:01:00,329.72
1994-02-07 07:01:00,329.69
1994-02-14 07:01:00,329.69
1994-02-21 07:01:00,329.59
1994-02-28 07:01:00,329.61
1994-03-07 07:01:00,329.64
1994-03-14 07:01:00,330.01
1994-03-21 07:01:00,329.89
1994-03-28 07:01:00,330.08
1994-04-04 07:01:00,329.97
1994-04-11 07:01:00,329.9
1994-04-18 07:01:00,330.18
1994-04-25 07:01:00,330.29
1994-05-02 07:01:00,330.49
1994-05-09 07:01:00,330.25
1994-05-16 07:01:00,330.22
1994-05-23 07:01:00,330.33
1994-05-30 07:01:00,330.43
1994-06-05 07:01:00,330.34
1994-06-13 07:01:00,330.14
1994-06-20 07:01:00,330.08
1994-06-23 07:01:00,330.1
1994-06-27 07:01:00,330.0
1994-07-04 07:01:00,329.86
1994-07-11 07:01:00,329.87
1994-07-18 07:01:00,329.83
1994-07-25 07:01:00,329.75
1994-08-01 07:01:00,329.67
1994-08-08 07:01:00,329.66
1994-08-15 07:01:00,329.78
1994-08-22 07:01:00,329.75
1994-08-29 07:01:00,329.92
1994-09-05 07:01:00,329.91
1994-09-12 07:01:00,329.82
1994-09-19 07:01:00,330.0
1994-09-26 07:01:00,329.79
1994-10-03 07:01:00,329.72
1994-10-10 07:01:00,329.7
1994-10-17 07:01:00,329.59
1994-10-24 07:01:00,329.58
1994-10-31 07:01:00,329.71
1994-11-07 07:01:00,329.62
1994-11-14 07:01:00,329.86
1994-11-21 07:01:00,329.93
1994-11-23 07:01:00,329.93
1994-11-28 07:01:00,329.83
1994-12-05 07:01:00,329.68
1994-12-12 07:01:00,329.75
1994-12-19 07:01:00,329.58
1994-12-26 07:01:00,329.57
1995-01-02 07:01:00,329.58
1995-01-09 07:01:00,329.45
1995-01-16 07:01:00,329.47
1995-01-23 07:01:00,329.47
1995-01-30 07:01:00,329.5
1995-02-06 07:01:00,329.49
1995-02-13 07:01:00,329.55
1995-02-20 07:01:00,329.64
1995-02-27 07:01:00,329.72
1995-03-06 07:01:00,329.76
1995-03-13 07:01:00,329.7
1995-03-20 07:01:00,329.68
1995-03-27 07:01:00,329.82
1995-04-03 07:01:00,330.02
1995-04-10 07:01:00,330.32
1995-04-17 07:01:00,330.01
1995-04-24 07:01:00,330.46
1995-05-01 07:01:00,330.61
1995-05-08 07:01:00,330.65
1995-05-15 07:01:00,330.6
1995-05-22 07:01:00,330.29
1995-05-29 07:01:00,330.39
1995-06-05 07:01:00,330.42
1995-06-12 07:01:00,330.53
1995-06-19 07:01:00,330.49
1995-06-21 07:01:00,330.41
1995-06-26 07:01:00,330.4
1995-07-03 07:01:00,330.47
1995-07-10 07:01:00,330.25
1995-07-17 07:01:00,330.19
1995-07-24 07:01:00,329.97
1995-07-31 07:01:00,330.01
1995-08-07 07:01:00,329.8
1995-08-14 07:01:00,329.92
1995-08-21 07:01:00,330.07
1995-08-28 07:01:00,330.0
1995-09-04 07:01:00,330.11
1995-09-11 07:01:00,330.08
1995-09-18 07:01:00,330.36
1995-09-25 07:01:00,330.05
1995-10-02 07:01:00,330.0
1995-10-09 07:01:00,329.86
1995-10-16 07:01:00,329.76
1995-10-23 07:01:00,329.68
1995-10-30 07:01:00,329.62
1995-11-06 07:01:00,329.61
1995-11-13 07:01:00,329.64
1995-11-20 07:01:00,329.67
1995-11-27 07:01:00,329.58
1995-12-01 07:01:00,329.56
1995-12-04 07:01:00,329.56
1995-12-11 07:01:00,329.48
1995-12-18 07:01:00,329.52
1995-12-25 07:01:00,329.52
1996-01-01 07:01:00,329.42
1996-01-08 07:01:00,329.46
1996-01-15 07:01:00,329.54
1996-01-22 07:01:00,329.48
1996-01-29 07:01:00,329.44
1996-02-05 07:01:00,329.44
1996-02-12 07:01:00,329.38
1996-02-19 07:01:00,329.36
1996-02-26 07:01:00,329.36
1996-03-04 07:01:00,329.36
1996-03-07 07:01:00,329.38
1996-03-11 07:01:00,329.32
1996-03-18 07:01:00,329.37
1996-03-25 07:01:00,329.68
1996-04-01 07:01:00,329.78
1996-04-08 07:01:00,330.14
1996-04-15 07:01:00,330.2
1996-04-22 07:01:00,330.44
1996-04-29 07:01:00,330.9
1996-05-06 07:01:00,330.69
1996-05-13 07:01:00,331.0
1996-05-20 07:01:00,330.85
1996-05-27 07:01:00,330.7
1996-06-03 07:01:00,330.49
1996-06-10 07:01:00,330.22
1996-06-17 07:01:00,330.05
1996-06-24 07:01:00,330.41
1996-07-01 07:01:00,330.43
1996-07-05 07:01:00,330.58
1996-07-08 07:01:00,330.54
1996-07-15 07:01:00,330.37
1996-07-22 07:01:00,330.08
1996-07-29 07:01:00,330.04
1996-08-05 07:01:00,330.07
1996-08-12 07:01:00,329.98
1996-08-19 07:01:00,329.99
1996-08-26 07:01:00,329.96
1996-09-02 07:01:00,330.03
1996-09-09 07:01:00,330.45
1996-09-16 07:01:00,330.41
1996-09-23 07:01:00,330.32
1996-09-30 07:01:00,330.45
1996-10-07 07:01:00,330.85
1996-10-14 07:01:00,330.51
1996-10-21 07:01:00,330.66
1996-10-25 07:01:00,331.01
1996-10-28 07:01:00,330.74
1996-11-04 07:01:00,330.4
1996-11-11 07:01:00,330.19
1996-11-18 07:01:00,330.67
1996-11-25 07:01:00,330.47
1996-12-02 07:01:00,330.21
1996-12-09 07:01:00,330.06
1996-12-16 07:01:00,329.95
1996-12-23 07:01:00,329.9
1996-12-30 07:01:00,329.7
1997-01-06 07:01:00,329.74
1997-01-13 07:01:00,329.68
1997-01-20 07:01:00,329.64
1997-01-27 07:01:00,329.61
1997-02-03 07:01:00,329.56
1997-02-10 07:01:00,329.55
1997-02-17 07:01:00,329.55
1997-02-24 07:01:00,329.58
1997-02-28 07:01:00,329.63
1997-03-03 07:01:00,329.58
1997-03-10 07:01:00,329.64
1997-03-17 07:01:00,329.82
1997-03-24 07:01:00,329.83
1997-03-31 07:01:00,329.81
1997-04-07 07:01:00,330.08
1997-04-14 07:01:00,330.02
1997-04-21 07:01:00,329.98
1997-04-28 07:01:00,329.97
1997-05-05 07:01:00,330.42
1997-05-12 07:01:00,330.43
1997-05-19 07:01:00,330.81
1997-05-26 07:01:00,330.66
1997-06-02 07:01:00,330.2
1997-06-09 07:01:00,330.24
1997-06-16 07:01:00,330.42
1997-06-23 07:01:00,330.76
1997-06-30 07:01:00,330.53
1997-07-07 07:01:00,330.57
1997-07-08 07:01:00,330.85
1997-07-14 07:01:00,330.53
1997-07-21 07:01:00,330.78
1997-07-28 07:01:00,330.51
1997-08-04 07:01:00,330.77
1997-08-11 07:01:00,330.44
1997-08-18 07:01:00,330.16
1997-08-25 07:01:00,330.14
1997-09-01 07:01:00,330.09
1997-09-08 07:01:00,330.3
1997-09-15 07:01:00,330.06
1997-09-22 07:01:00,329.9
1997-09-29 07:01:00,329.8
1997-10-06 07:01:00,329.9
1997-10-13 07:01:00,329.84
1997-10-20 07:01:00,329.77
1997-10-27 07:01:00,329.73
1997-10-31 07:01:00,329.67
1997-11-03 07:01:00,329.66
1997-11-10 07:01:00,329.81
1997-11-17 07:01:00,329.71
1997-11-24 07:01:00,329.64
1997-12-01 07:01:00,329.78
1997-12-08 07:01:00,329.64
1997-12-15 07:01:00,329.73
1997-12-22 07:01:00,329.82
1997-12-29 07:01:00,329.79
1998-01-05 07:01:00,329.71
1998-01-12 07:01:00,329.62
1998-01-19 07:01:00,329.57
1998-01-26 07:01:00,329.54
1998-02-02 07:01:00,329.52
1998-02-09 07:01:00,329.44
1998-02-16 07:01:00,329.55
1998-02-20 07:01:00,329.56
1998-02-23 07:01:00,329.54
1998-03-02 07:01:00,329.55
1998-03-09 07:01:00,329.57
1998-03-16 07:01:00,329.54
1998-03-23 07:01:00,329.64
1998-03-30 07:01:00,329.64
1998-04-06 07:01:00,330.2
1998-04-13 07:01:00,330.0
1998-04-20 07:01:00,329.94
1998-04-27 07:01:00,330.02
1998-05-04 07:01:00,330.24
1998-05-11 07:01:00,330.21
1998-05-18 07:01:00,330.21
1998-05-25 07:01:00,330.04
1998-06-01 07:01:00,330.06
1998-06-08 07:01:00,330.18
1998-06-15 07:01:00,330.28
1998-06-22 07:01:00,330.03
1998-06-29 07:01:00,330.06
1998-07-06 07:01:00,330.18
1998-07-13 07:01:00,330.24
1998-07-20 07:01:00,330.18
1998-07-27 07:01:00,330.32
1998-08-03 07:01:00,330.33
1998-08-10 07:01:00,330.2
1998-08-17 07:01:00,329.95
1998-08-24 07:01:00,329.95
1998-08-31 07:01:00,329.86
1998-09-07 07:01:00,330.63
1998-09-14 07:01:00,330.67
1998-09-21 07:01:00,330.45
1998-09-28 07:01:00,329.6
1998-10-05 07:01:00,330.16
1998-10-12 07:01:00,330.48
1998-10-19 07:01:00,330.42
1998-10-26 07:01:00,330.34
1998-11-02 07:01:00,330.1
1998-11-06 07:01:00,330.18
1998-11-09 07:01:00,330.07
1998-11-16 07:01:00,330.14
1998-11-23 07:01:00,329.97
1998-11-30 07:01:00,329.89
1998-12-07 07:01:00,329.82
1998-12-14 07:01:00,329.81
1998-12-21 07:01:00,329.79
1998-12-28 07:01:00,329.76
1999-01-04 07:01:00,329.71
1999-01-11 07:01:00,329.66
1999-01-18 07:01:00,329.61
1999-01-25 07:01:00,329.55
1999-02-01 07:01:00,329.48
1999-02-08 07:01:00,329.57
1999-02-15 07:01:00,329.5
1999-02-18 07:01:00,329.49
1999-02-22 07:01:00,329.57
1999-03-01 07:01:00,329.55
1999-03-08 07:01:00,329.73
1999-03-15 07:01:00,329.76
1999-03-22 07:01:00,329.73
1999-03-29 07:01:00,329.79
1999-04-05 07:01:00,329.93
1999-04-12 07:01:00,330.01
1999-04-19 07:01:00,329.96
1999-04-26 07:01:00,330.11
1999-05-03 07:01:00,330.25
1999-05-10 07:01:00,330.51
1999-05-14 07:01:00,330.6
1999-05-17 07:01:00,330.48
1999-05-24 07:01:00,330.47
1999-05-31 07:01:00,330.48
1999-06-07 07:01:00,330.31
