Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,26-04-2016,,,,,,,,
Gegevens beschikbaar:,16-10-1972,tot:,05-11-2010,,,,,,,,
Datum: ,26-04-2016,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32D0136,001,32DP0136,153344,457123,1100,01-10-1972,16-10-1972,22-06-1988,1124,24,124,-76
B32D0136,001,32DP0136,153344,457123,1095,22-06-1988,22-06-1988,05-11-2010,1125,30,124,-76


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32D0136,001,14-06-1984,618,594,506,,,,,,
B32D0136,001,28-06-1984,620,596,504,,,,,,
B32D0136,001,16-07-1984,623,599,501,,,,,,
B32D0136,001,30-07-1984,624,600,500,,,,,,
B32D0136,001,14-08-1984,625,601,499,,,,,,
B32D0136,001,28-08-1984,629,605,495,,,,,,
B32D0136,001,14-09-1984,634,610,490,,,,,,
B32D0136,001,01-10-1984,635,611,489,,,,,,
B32D0136,001,15-10-1984,633,609,491,,,,,,
B32D0136,001,29-10-1984,631,607,493,,,,,,
B32D0136,001,14-11-1984,629,605,495,,,,,,
B32D0136,001,28-11-1984,628,604,496,,,,,,
B32D0136,001,14-12-1984,629,605,495,,,,,,
B32D0136,001,28-12-1984,627,603,497,,,,,,
B32D0136,001,14-01-1985,628,604,496,,,,,,
B32D0136,001,28-01-1985,630,606,494,,,,,,
B32D0136,001,14-02-1985,630,606,494,,,,,,
B32D0136,001,28-02-1985,633,609,491,,,,,,
B32D0136,001,14-03-1985,634,610,490,,,,,,
B32D0136,001,28-03-1985,637,613,487,,,,,,
B32D0136,001,15-04-1985,635,611,489,,,,,,
B32D0136,001,01-05-1985,633,609,491,,,,,,
B32D0136,001,14-05-1985,634,610,490,,,,,,
B32D0136,001,28-05-1985,636,612,488,,,,,,
B32D0136,001,14-06-1985,640,616,484,,,,,,
B32D0136,001,28-06-1985,640,616,484,,,,,,
B32D0136,001,15-07-1985,644,620,480,,,,,,
B32D0136,001,29-07-1985,644,620,480,,,,,,
B32D0136,001,14-08-1985,643,619,481,,,,,,
B32D0136,001,28-08-1985,638,614,486,,,,,,
B32D0136,001,16-09-1985,650,626,474,,,,,,
B32D0136,001,27-09-1985,652,628,472,,,,,,
B32D0136,001,14-10-1985,655,631,469,,,,,,
B32D0136,001,28-10-1985,655,631,469,,,,,,
B32D0136,001,14-11-1985,660,636,464,,,,,,
B32D0136,001,28-11-1985,660,636,464,,,,,,
B32D0136,001,16-12-1985,658,634,466,,,,,,
B32D0136,001,13-01-1986,642,618,482,,,,,,
B32D0136,001,27-01-1986,635,611,489,,,,,,
B32D0136,001,14-02-1986,622,598,502,,,,,,
B32D0136,001,03-03-1986,626,602,498,,,,,,
B32D0136,001,17-03-1986,632,608,492,,,,,,
B32D0136,001,01-04-1986,635,611,489,,,,,,
B32D0136,001,14-04-1986,634,610,490,,,,,,
B32D0136,001,28-04-1986,632,608,492,,,,,,
B32D0136,001,14-05-1986,633,609,491,,,,,,
B32D0136,001,26-05-1986,633,609,491,,,,,,
B32D0136,001,16-06-1986,670,646,454,,,,,,
B32D0136,001,30-06-1986,640,616,484,,,,,,
B32D0136,001,14-07-1986,644,620,480,,,,,,
B32D0136,001,28-07-1986,649,625,475,,,,,,
B32D0136,001,11-08-1986,645,621,479,,,,,,
B32D0136,001,25-08-1986,657,633,467,,,,,,
B32D0136,001,10-09-1986,663,639,461,,,,,,
B32D0136,001,25-09-1986,666,642,458,,,,,,
B32D0136,001,13-10-1986,670,646,454,,,,,,
B32D0136,001,27-10-1986,669,645,455,,,,,,
B32D0136,001,13-11-1986,668,644,456,,,,,,
B32D0136,001,26-11-1986,668,644,456,,,,,,
B32D0136,001,11-12-1986,662,638,462,,,,,,
B32D0136,001,26-01-1987,635,611,489,,,,,,
B32D0136,001,11-02-1987,639,615,485,,,,,,
B32D0136,001,25-02-1987,646,622,478,,,,,,
B32D0136,001,12-03-1987,642,618,482,,,,,,
B32D0136,001,26-03-1987,638,614,486,,,,,,
B32D0136,001,10-04-1987,635,611,489,,,,,,
B32D0136,001,24-04-1987,660,636,464,,,,,,
B32D0136,001,12-05-1987,634,610,490,,,,,,
B32D0136,001,25-05-1987,635,611,489,,,,,,
B32D0136,001,12-06-1987,638,614,486,,,,,,
B32D0136,001,26-06-1987,635,611,489,,,,,,
B32D0136,001,13-07-1987,638,614,486,,,,,,
B32D0136,001,27-07-1987,638,614,486,,,,,,
B32D0136,001,13-08-1987,638,614,486,,,,,,
B32D0136,001,27-08-1987,640,616,484,,,,,,
B32D0136,001,11-09-1987,644,620,480,,,,,,
B32D0136,001,24-09-1987,645,621,479,,,,,,
B32D0136,001,12-10-1987,659,635,465,,,,,,
B32D0136,001,26-10-1987,643,619,481,,,,,,
B32D0136,001,13-11-1987,639,615,485,,,,,,
B32D0136,001,26-11-1987,636,612,488,,,,,,
B32D0136,001,14-12-1987,632,608,492,,,,,,
B32D0136,001,28-12-1987,625,601,499,,,,,,
B32D0136,001,13-01-1988,622,598,502,,,,,,
B32D0136,001,27-01-1988,613,589,511,,,,,,
B32D0136,001,11-02-1988,593,569,531,,,,,,
B32D0136,001,25-02-1988,580,556,544,,,,,,
B32D0136,001,14-03-1988,582,558,542,,,,,,
B32D0136,001,28-03-1988,581,557,543,,,,,,
B32D0136,001,12-04-1988,578,554,546,,,,,,
B32D0136,001,26-04-1988,575,551,549,,,,,,
B32D0136,001,10-05-1988,555,531,569,,,,,,
B32D0136,001,25-05-1988,590,566,534,,,,,,
B32D0136,001,13-06-1988,585,561,539,,,,,,
B32D0136,001,27-06-1988,590,560,535,,,,,,
B32D0136,001,13-07-1988,594,564,531,,,,,,
B32D0136,001,27-07-1988,595,565,530,,,,,,
B32D0136,001,12-08-1988,598,568,527,,,,,,
B32D0136,001,29-08-1988,604,574,521,,,,,,
B32D0136,001,12-09-1988,605,575,520,,,,,,
B32D0136,001,26-09-1988,609,579,516,,,,,,
B32D0136,001,12-10-1988,608,578,517,,,,,,
B32D0136,001,26-10-1988,612,582,513,,,,,,
B32D0136,001,14-11-1988,612,582,513,,,,,,
B32D0136,001,28-11-1988,615,585,510,,,,,,
B32D0136,001,14-12-1988,618,588,507,,,,,,
B32D0136,001,27-12-1988,618,588,507,,,,,,
B32D0136,001,12-01-1989,618,588,507,,,,,,
B32D0136,001,26-01-1989,618,588,507,,,,,,
B32D0136,001,13-02-1989,620,590,505,,,,,,
B32D0136,001,27-02-1989,622,592,503,,,,,,
B32D0136,001,13-03-1989,623,593,502,,,,,,
B32D0136,001,28-03-1989,618,588,507,,,,,,
B32D0136,001,12-04-1989,608,578,517,,,,,,
B32D0136,001,26-04-1989,610,580,515,,,,,,
B32D0136,001,11-05-1989,612,582,513,,,,,,
B32D0136,001,25-05-1989,620,590,505,,,,,,
B32D0136,001,12-06-1989,625,595,500,,,,,,
B32D0136,001,26-06-1989,630,600,495,,,,,,
B32D0136,001,13-07-1989,634,604,491,,,,,,
B32D0136,001,27-07-1989,639,609,486,,,,,,
B32D0136,001,14-08-1989,643,613,482,,,,,,
B32D0136,001,28-08-1989,649,619,476,,,,,,
B32D0136,001,13-09-1989,650,620,475,,,,,,
B32D0136,001,27-09-1989,657,627,468,,,,,,
B32D0136,001,12-10-1989,659,629,466,,,,,,
B32D0136,001,26-10-1989,663,633,462,,,,,,
B32D0136,001,13-11-1989,668,638,457,,,,,,
B32D0136,001,27-11-1989,670,640,455,,,,,,
B32D0136,001,13-12-1989,673,643,452,,,,,,
B32D0136,001,27-12-1989,674,644,451,,,,,,
B32D0136,001,15-01-1990,675,645,450,,,,,,
B32D0136,001,29-01-1990,677,647,448,,,,,,
B32D0136,001,12-02-1990,675,645,450,,,,,,
B32D0136,001,26-02-1990,672,642,453,,,,,,
B32D0136,001,13-03-1990,667,637,458,,,,,,
B32D0136,001,27-03-1990,670,640,455,,,,,,
B32D0136,001,12-04-1990,665,635,460,,,,,,
B32D0136,001,26-04-1990,674,644,451,,,,,,
B32D0136,001,14-05-1990,674,644,451,,,,,,
