Date,Head
2012-06-24,78.86
2012-06-25,78.86
2012-06-26,78.87
2012-06-27,78.88
2012-06-28,78.88
2012-06-29,78.88
2012-06-30,78.88
2012-07-01,78.9
2012-07-02,78.9
2012-07-03,78.89
2012-07-04,78.88
2012-07-05,78.87
2012-07-06,78.87
2012-07-07,78.86
2012-07-08,78.86
2012-07-09,78.86
2012-07-10,78.86
2012-07-11,78.88
2012-07-12,78.88
2012-07-13,78.89
2012-07-14,78.89
2012-07-15,78.89
2012-07-16,78.89
2012-07-17,78.89
2012-07-18,78.9
2012-07-19,78.91
2012-07-20,78.91
2012-07-21,78.91
2012-07-22,78.91
2012-07-23,78.9
2012-07-24,78.9
2012-07-25,78.9
2012-07-26,78.89
2012-07-27,78.88
2012-07-28,78.88
2012-07-29,78.88
2012-07-30,78.87
2012-07-31,78.87
2012-08-01,78.86
2012-08-02,78.86
2012-08-03,78.86
2012-08-04,78.85
2012-08-05,78.85
2012-08-06,78.85
2012-08-07,78.86
2012-08-08,78.88
2012-08-09,78.88
2012-08-10,78.88
2012-08-11,78.88
2012-08-12,78.88
2012-08-13,78.87
2012-08-14,78.87
2012-08-15,78.86
2012-08-16,78.86
2012-08-17,78.85
2012-08-18,78.85
2012-08-19,78.85
2012-08-20,78.85
2012-08-21,78.85
2012-08-22,78.85
2012-08-23,78.87
2012-08-24,78.89
2012-08-25,78.9
2012-08-26,78.9
2012-08-27,78.9
2012-08-28,78.9
2012-08-29,78.9
2012-08-30,78.9
2012-08-31,78.91
2012-09-01,78.93
2012-09-02,78.94
2012-09-03,78.94
2012-09-04,78.94
2012-09-05,78.94
2012-09-06,78.93
2012-09-07,78.94
2012-09-08,78.93
2012-09-09,78.93
2012-09-10,78.93
2012-09-11,78.93
2012-09-12,78.94
2012-09-13,78.94
2012-09-14,78.94
2012-09-15,78.94
2012-09-16,78.93
2012-09-17,78.93
2012-09-18,78.93
2012-09-19,78.93
2012-09-20,78.93
2012-09-21,78.92
2012-09-22,78.94
2012-09-23,78.95
2012-09-24,78.96
2012-09-25,78.96
2012-09-26,78.96
2012-09-27,78.98
2012-09-28,78.99
2012-09-29,79.0
2012-09-30,79.0
2012-10-01,79.0
2012-10-02,79.0
2012-10-03,79.0
2012-10-04,79.0
2012-10-05,79.0
2012-10-06,79.0
2012-10-07,79.0
2012-10-08,79.0
2012-10-09,79.0
2012-10-10,79.0
2012-10-11,79.0
2012-10-12,79.0
2012-10-13,79.0
2012-10-14,79.0
2012-10-15,79.01
2012-10-16,79.02
2012-10-17,79.03
2012-10-18,79.03
2012-10-19,79.04
2012-10-20,79.04
2012-10-21,79.04
2012-10-22,79.05
2012-10-23,79.05
2012-10-24,79.05
2012-10-25,79.05
2012-10-26,79.05
2012-10-27,79.05
2012-10-28,79.04
2012-10-29,79.05
2012-10-30,79.05
2012-10-31,79.05
2012-11-01,79.05
2012-11-02,79.05
2012-11-03,79.05
2012-11-04,79.05
2012-11-05,79.05
2012-11-06,79.05
2012-11-07,79.05
2012-11-08,79.05
2012-11-09,79.04
2012-11-10,79.05
2012-11-11,79.05
2012-11-12,79.04
2012-11-13,79.03
2012-11-14,79.04
2012-11-15,79.04
2012-11-16,79.05
2012-11-17,79.05
2012-11-18,79.05
2012-11-19,79.04
2012-11-20,79.04
2012-11-21,79.04
2012-11-22,79.04
2012-11-23,79.03
