Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,26-06-2020,,,,,,,,
Gegevens beschikbaar:,14-02-2003,tot:,30-10-2013,,,,,,,,
Datum: ,26-06-2020,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B49F0555,001,,94532,399958,-61,01-01-2003,01-01-2003,01-07-2019,-15,46,-75,-175


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B49F0555,001,10-07-2008,54,8,-69,,,,,,
B49F0555,001,11-07-2008,49,3,-64,,,,,,
B49F0555,001,12-07-2008,46,0,-61,,,,,,
B49F0555,001,13-07-2008,48,2,-63,,,,,,
B49F0555,001,14-07-2008,51,5,-66,,,,,,
B49F0555,001,15-07-2008,57,11,-72,,,,,,
B49F0555,001,16-07-2008,57,11,-72,,,,,,
B49F0555,001,17-07-2008,58,12,-73,,,,,,
B49F0555,001,18-07-2008,50,4,-65,,,,,,
B49F0555,001,19-07-2008,50,4,-65,,,,,,
B49F0555,001,20-07-2008,50,4,-65,,,,,,
B49F0555,001,21-07-2008,52,6,-67,,,,,,
B49F0555,001,22-07-2008,46,0,-61,,,,,,
B49F0555,001,23-07-2008,49,3,-64,,,,,,
B49F0555,001,24-07-2008,53,7,-68,,,,,,
B49F0555,001,25-07-2008,58,12,-73,,,,,,
B49F0555,001,26-07-2008,63,17,-78,,,,,,
B49F0555,001,27-07-2008,66,20,-81,,,,,,
B49F0555,001,28-07-2008,68,22,-83,,,,,,
B49F0555,001,29-07-2008,50,4,-65,,,,,,
B49F0555,001,30-07-2008,55,9,-70,,,,,,
B49F0555,001,31-07-2008,61,15,-76,,,,,,
B49F0555,001,01-08-2008,63,17,-78,,,,,,
B49F0555,001,02-08-2008,50,4,-65,,,,,,
B49F0555,001,03-08-2008,50,4,-65,,,,,,
B49F0555,001,04-08-2008,46,0,-61,,,,,,
B49F0555,001,05-08-2008,50,4,-65,,,,,,
B49F0555,001,06-08-2008,52,6,-67,,,,,,
B49F0555,001,07-08-2008,57,11,-72,,,,,,
B49F0555,001,08-08-2008,42,-4,-57,,,,,,
B49F0555,001,09-08-2008,43,-3,-58,,,,,,
B49F0555,001,10-08-2008,45,-1,-60,,,,,,
B49F0555,001,11-08-2008,45,-1,-60,,,,,,
B49F0555,001,12-08-2008,47,1,-62,,,,,,
B49F0555,001,13-08-2008,47,1,-62,,,,,,
B49F0555,001,14-08-2008,49,3,-64,,,,,,
B49F0555,001,15-08-2008,51,5,-66,,,,,,
B49F0555,001,16-08-2008,54,8,-69,,,,,,
B49F0555,001,17-08-2008,56,10,-71,,,,,,
B49F0555,001,18-08-2008,50,4,-65,,,,,,
B49F0555,001,19-08-2008,48,2,-63,,,,,,
B49F0555,001,20-08-2008,49,3,-64,,,,,,
B49F0555,001,21-08-2008,50,4,-65,,,,,,
B49F0555,001,22-08-2008,51,5,-66,,,,,,
B49F0555,001,23-08-2008,50,4,-65,,,,,,
B49F0555,001,24-08-2008,45,-1,-60,,,,,,
B49F0555,001,25-08-2008,46,0,-61,,,,,,
B49F0555,001,26-08-2008,48,2,-63,,,,,,
B49F0555,001,27-08-2008,49,3,-64,,,,,,
B49F0555,001,28-08-2008,50,4,-65,,,,,,
B49F0555,001,29-08-2008,51,5,-66,,,,,,
B49F0555,001,30-08-2008,51,5,-66,,,,,,
B49F0555,001,31-08-2008,53,7,-68,,,,,,
B49F0555,001,01-09-2008,54,8,-69,,,,,,
B49F0555,001,02-09-2008,57,11,-72,,,,,,
B49F0555,001,03-09-2008,51,5,-66,,,,,,
B49F0555,001,04-09-2008,51,5,-66,,,,,,
B49F0555,001,05-09-2008,54,8,-69,,,,,,
B49F0555,001,06-09-2008,50,4,-65,,,,,,
B49F0555,001,07-09-2008,54,8,-69,,,,,,
B49F0555,001,08-09-2008,51,5,-66,,,,,,
B49F0555,001,09-09-2008,53,7,-68,,,,,,
B49F0555,001,10-09-2008,53,7,-68,,,,,,
B49F0555,001,11-09-2008,56,10,-71,,,,,,
B49F0555,001,12-09-2008,54,8,-69,,,,,,
B49F0555,001,13-09-2008,54,8,-69,,,,,,
B49F0555,001,14-09-2008,55,9,-70,,,,,,
B49F0555,001,15-09-2008,57,11,-72,,,,,,
B49F0555,001,16-09-2008,58,12,-73,,,,,,
B49F0555,001,17-09-2008,60,14,-75,,,,,,
B49F0555,001,18-09-2008,61,15,-76,,,,,,
B49F0555,001,19-09-2008,64,18,-79,,,,,,
B49F0555,001,20-09-2008,66,20,-81,,,,,,
B49F0555,001,21-09-2008,68,22,-83,,,,,,
B49F0555,001,22-09-2008,69,23,-84,,,,,,
B49F0555,001,23-09-2008,70,24,-85,,,,,,
B49F0555,001,24-09-2008,62,16,-77,,,,,,
B49F0555,001,25-09-2008,66,20,-81,,,,,,
B49F0555,001,26-09-2008,70,24,-85,,,,,,
B49F0555,001,27-09-2008,73,27,-88,,,,,,
B49F0555,001,28-09-2008,73,27,-88,,,,,,
B49F0555,001,29-09-2008,73,27,-88,,,,,,
B49F0555,001,30-09-2008,68,22,-83,,,,,,
B49F0555,001,01-10-2008,54,8,-69,,,,,,
B49F0555,001,02-10-2008,54,8,-69,,,,,,
B49F0555,001,03-10-2008,51,5,-66,,,,,,
B49F0555,001,04-10-2008,50,4,-65,,,,,,
B49F0555,001,05-10-2008,51,5,-66,,,,,,
B49F0555,001,06-10-2008,43,-3,-58,,,,,,
B49F0555,001,07-10-2008,46,0,-61,,,,,,
B49F0555,001,08-10-2008,48,2,-63,,,,,,
B49F0555,001,09-10-2008,50,4,-65,,,,,,
B49F0555,001,10-10-2008,51,5,-66,,,,,,
B49F0555,001,11-10-2008,53,7,-68,,,,,,
B49F0555,001,12-10-2008,66,20,-81,,,,,,
B49F0555,001,13-10-2008,70,24,-85,,,,,,
B49F0555,001,14-10-2008,67,21,-82,,,,,,
B49F0555,001,15-10-2008,69,23,-84,,,,,,
B49F0555,001,16-10-2008,71,25,-86,,,,,,
B49F0555,001,17-10-2008,70,24,-85,,,,,,
B49F0555,001,18-10-2008,72,26,-87,,,,,,
B49F0555,001,19-10-2008,70,24,-85,,,,,,
B49F0555,001,20-10-2008,72,26,-87,,,,,,
B49F0555,001,21-10-2008,69,23,-84,,,,,,
B49F0555,001,22-10-2008,70,24,-85,,,,,,
B49F0555,001,23-10-2008,70,24,-85,,,,,,
B49F0555,001,24-10-2008,76,30,-91,,,,,,
B49F0555,001,25-10-2008,65,19,-80,,,,,,
B49F0555,001,26-10-2008,70,24,-85,,,,,,
B49F0555,001,27-10-2008,67,21,-82,,,,,,
B49F0555,001,28-10-2008,65,19,-80,,,,,,
B49F0555,001,29-10-2008,63,17,-78,,,,,,
B49F0555,001,30-10-2008,69,23,-84,,,,,,
B49F0555,001,31-10-2008,66,20,-81,,,,,,
B49F0555,001,01-11-2008,68,22,-83,,,,,,
B49F0555,001,02-11-2008,62,16,-77,,,,,,
B49F0555,001,03-11-2008,68,22,-83,,,,,,
B49F0555,001,04-11-2008,64,18,-79,,,,,,
B49F0555,001,05-11-2008,68,22,-83,,,,,,
B49F0555,001,06-11-2008,67,21,-82,,,,,,
