These potential Making evaporation time series were obtained from the gridded E-OBS database (Cornes et al.,2018; v22.0e). We acknowledge the E-OBS dataset from the EU-FP6 project UERRA (https://www.uerra.eu) and the Copernicus Climate Change Service, and the data providers in the ECA&D project (https://www.ecad.eu). 

Date,Evaporation
1980-07-15,3.5351569652557373
1980-07-16,2.391975164413452
1980-07-17,1.447725534439087
1980-07-18,3.3916618824005127
1980-07-19,3.0785558223724365
1980-07-20,3.5850298404693604
1980-07-21,2.1578032970428467
1980-07-22,2.339376211166382
1980-07-23,4.896919250488281
1980-07-24,4.749515533447266
1980-07-25,4.720606803894043
1980-07-26,4.451969146728516
1980-07-27,2.3443777561187744
1980-07-28,4.085216045379639
1980-07-29,4.053828716278076
1980-07-30,3.604832887649536
1980-07-31,3.5854735374450684
1980-08-01,4.3468780517578125
1980-08-02,4.50377893447876
1980-08-03,4.662299633026123
1980-08-04,2.9519145488739014
1980-08-05,4.310734272003174
1980-08-06,3.023677349090576
1980-08-07,4.232034683227539
1980-08-08,3.4996726512908936
1980-08-09,2.8646016120910645
1980-08-10,3.40979266166687
1980-08-11,3.0767838954925537
1980-08-12,2.306532382965088
1980-08-13,2.984416007995605
1980-08-14,3.09114933013916
1980-08-15,4.272759914398193
1980-08-16,2.8148372173309326
1980-08-17,2.930673599243164
1980-08-18,3.682542324066162
1980-08-19,3.5343117713928223
1980-08-20,1.6654856204986572
1980-08-21,4.060970306396484
1980-08-22,2.881718397140503
1980-08-23,2.6863720417022705
1980-08-24,2.084889411926269
1980-08-25,3.3581862449646
1980-08-26,3.512498617172241
1980-08-27,3.144347667694092
1980-08-28,2.4752068519592285
1980-08-29,1.7491575479507446
1980-08-30,2.35747504234314
1980-08-31,1.089459776878357
1980-09-01,1.8018728494644165
1980-09-02,3.0855584144592285
1980-09-03,3.1053645610809326
1980-09-04,3.259836435317993
1980-09-05,3.32196307182312
1980-09-06,2.329872369766236
1980-09-07,3.1864123344421387
1980-09-08,1.7418556213378906
1980-09-09,1.830549478530884
1980-09-10,1.039059281349182
1980-09-11,1.6829025745391846
1980-09-12,2.9172728061676025
1980-09-13,2.127054214477539
1980-09-14,1.6350919008255005
1980-09-15,2.5203428268432617
1980-09-16,2.177701234817505
1980-09-17,2.280877590179444
1980-09-18,1.723514199256897
1980-09-19,1.9785934686660769
1980-09-20,1.77564799785614
1980-09-21,2.5015711784362797
1980-09-22,2.291823387145996
1980-09-23,1.3685929775238037
1980-09-24,0.6703599691390991
1980-09-25,1.9076206684112549
1980-09-26,1.3143718242645264
1980-09-27,1.8602330684661863
1980-09-28,1.882983684539795
1980-09-29,2.0080604553222656
1980-09-30,1.2818641662597656
1980-10-01,1.966798186302185
1980-10-02,1.6578583717346191
1980-10-03,1.9020569324493408
1980-10-04,1.9762954711914065
1980-10-05,1.1182478666305542
1980-10-06,0.8375600576400757
1980-10-07,1.2926139831542969
1980-10-08,0.4043830335140228
1980-10-09,0.5341994762420654
1980-10-10,0.3911195993423462
1980-10-11,1.0251173973083496
1980-10-12,0.4266963303089142
1980-10-13,0.7272735238075256
1980-10-14,1.2787150144577026
1980-10-15,0.8991027474403381
1980-10-16,0.8188521265983582
1980-10-17,0.9767522811889648
1980-10-18,1.0035358667373655
1980-10-19,0.4090752303600311
1980-10-20,1.5623427629470823
1980-10-21,1.4018741846084597
1980-10-22,1.054962158203125
1980-10-23,1.2355074882507324
1980-10-24,0.9684322476387024
1980-10-25,0.3073841035366058
1980-10-26,1.1624021530151367
1980-10-27,1.29975688457489
1980-10-28,1.530413031578064
1980-10-29,1.445613980293274
1980-10-30,0.7476304769515991
1980-10-31,1.0094757080078125
1980-11-01,0.803490161895752
1980-11-02,0.4237723052501678
1980-11-03,0.3471295237541199
1980-11-04,0.2047542333602905
1980-11-05,0.1800343543291092
1980-11-06,0.2044810056686401
1980-11-07,0.480264276266098
1980-11-08,0.480264276266098
1980-11-09,0.1500921994447708
1980-11-10,0.3520136177539825
1980-11-11,0.7157948613166809
1980-11-12,0.3716839253902435
1980-11-13,0.2546488642692566
1980-11-14,0.631197988986969
1980-11-15,0.404568612575531
1980-11-16,0.3123551607131958
1980-11-17,0.8839049339294434
1980-11-18,0.3427398204803467
1980-11-19,0.7977683544158936
1980-11-20,0.7751291990280151
1980-11-21,0.8154609799385071
1980-11-22,0.6591396927833557
1980-11-23,0.7626636028289795
1980-11-24,0.9493685960769652
1980-11-25,0.6605008840560913
1980-11-26,0.466503232717514
1980-11-27,0.275082379579544
1980-11-28,0.1992842555046081
1980-11-29,0.2352809906005859
1980-11-30,0.2299116402864456
1980-12-01,0.2725836634635925
1980-12-02,0.3991091847419739
1980-12-03,0.1875305771827697
1980-12-04,0.3565973937511444
1980-12-05,0.4165656864643097
1980-12-06,0.2446173131465912
1980-12-07,0.2033479213714599
1980-12-08,0.4816184639930725
1980-12-09,0.522225022315979
1980-12-10,0.3601570427417755
1980-12-11,0.3998896777629852
1980-12-12,0.3098151981830597
1980-12-13,0.4780780971050262
1980-12-14,0.4938787817955017
1980-12-15,0.3267937898635864
1980-12-16,0.2159684598445892
1980-12-17,0.2800723910331726
1980-12-18,0.2327949702739715
1980-12-19,0.1645936965942382
1980-12-20,0.2136304676532745
1980-12-21,0.1839238256216049
1980-12-22,0.4337656795978546
1980-12-23,0.4704698324203491
1980-12-24,0.4748920202255249
1980-12-25,0.5297309160232544
1980-12-26,0.2254481762647628
1980-12-27,0.200479120016098
1980-12-28,0.3169068694114685
1980-12-29,0.5218651294708252
1980-12-30,0.5422999858856201
1980-12-31,0.6274393796920776
1981-01-01,0.2305138707160949
1981-01-02,0.5393932461738586
1981-01-03,0.4185377061367035
1981-01-04,0.2907850444316864
1981-01-05,0.5301364660263062
1981-01-06,0.3525259792804718
1981-01-07,0.4033275842666626
1981-01-08,0.4210357367992401
1981-01-09,0.4949574172496795
1981-01-10,0.3866184949874878
1981-01-11,0.2600991725921631
1981-01-12,0.5497719645500183
1981-01-13,0.1375447809696197
1981-01-14,0.5639719367027283
1981-01-15,0.2063299119472503
1981-01-16,0.5562854409217834
1981-01-17,0.4993404746055603
1981-01-18,0.4789839386940002
1981-01-19,0.4378343224525451
1981-01-20,0.3524659872055053
1981-01-21,0.5587097406387329
1981-01-22,0.6498057842254639
1981-01-23,0.6768861413002014
1981-01-24,0.5642403364181519
1981-01-25,0.4616327881813049
1981-01-26,0.6954613924026489
1981-01-27,0.7473400831222534
1981-01-28,0.5866472721099854
1981-01-29,0.7693277597427368
1981-01-30,0.8849185705184937
1981-01-31,0.7920833826065063
1981-02-01,1.0363192558288574
1981-02-02,1.0075349807739258
1981-02-03,0.9574979543685912
1981-02-04,0.4810127913951874
1981-02-05,0.8547388911247253
1981-02-06,0.8704609870910645
1981-02-07,0.7961128950119019
1981-02-08,1.0605427026748655
1981-02-09,1.2611384391784668
1981-02-10,0.3503465056419372
1981-02-11,0.4330210089683532
1981-02-12,0.673400342464447
1981-02-13,0.9170373678207396
1981-02-14,0.8891860246658325
1981-02-15,0.9436728358268738
1981-02-16,1.0131089687347412
1981-02-17,0.8461973667144775
1981-02-18,0.8607398271560669
1981-02-19,0.5082523822784424
1981-02-20,0.7620841264724731
1981-02-21,0.3650586307048797
1981-02-22,0.3585236966609955
1981-02-23,0.2820769548416137
1981-02-24,0.615911602973938
1981-02-25,0.7245455980300903
1981-02-26,1.4284428358078003
1981-02-27,1.1261136531829834
1981-02-28,1.0156710147857666
1981-03-01,0.4706617593765259
1981-03-02,0.6406825184822083
1981-03-03,0.8798299431800842
1981-03-04,0.4405983090400696
1981-03-05,1.0514005422592163
1981-03-06,1.5429933071136477
1981-03-07,1.94746732711792
1981-03-08,1.3812144994735718
1981-03-09,1.8493809700012207
1981-03-10,1.210077881813049
1981-03-11,0.5986719727516174
1981-03-12,1.6213527917861938
1981-03-13,0.8906973004341125
1981-03-14,1.9960384368896484
1981-03-15,1.3245820999145508
1981-03-16,1.0872734785079956
1981-03-17,1.2527883052825928
1981-03-18,0.5765592455863953
1981-03-19,1.53288471698761
1981-03-20,2.241389751434326
1981-03-21,2.319100141525269
1981-03-22,2.4191932678222656
1981-03-23,2.337096929550171
1981-03-24,2.144796133041382
1981-03-25,1.8593770265579224
1981-03-26,1.9434598684310915
1981-03-27,2.6152803897857666
1981-03-28,2.632450580596924
1981-03-29,1.4512014389038086
1981-03-30,1.3899145126342771
1981-03-31,1.5878968238830566
1981-04-01,2.81377911567688
1981-04-02,2.245612382888794
1981-04-03,2.3447985649108887
1981-04-04,2.4000158309936523
1981-04-05,1.3009470701217651
1981-04-06,2.242607593536377
1981-04-07,2.8526344299316406
1981-04-08,2.751474618911743
1981-04-09,2.3067290782928467
1981-04-10,2.7235381603240967
1981-04-11,3.0589070320129395
1981-04-12,3.2009127140045166
1981-04-13,3.4080193042755127
1981-04-14,2.921072006225586
1981-04-15,3.4597415924072266
1981-04-16,2.7687039375305176
1981-04-17,1.8563497066497805
1981-04-18,1.9708598852157595
1981-04-19,2.5665805339813232
1981-04-20,1.8710371255874636
1981-04-21,2.172781229019165
1981-04-22,3.1675596237182617
1981-04-23,1.585507869720459
1981-04-24,0.7734451293945312
1981-04-25,1.4977152347564695
1981-04-26,3.1344656944274902
1981-04-27,2.6609463691711426
1981-04-28,2.1993558406829834
1981-04-29,1.9668869972229004
1981-04-30,2.449422597885132
1981-05-01,1.4980031251907349
1981-05-02,1.3209182024002075
1981-05-03,1.2779358625411987
1981-05-04,0.6838436126708984
1981-05-05,2.640872001647949
1981-05-06,3.3148677349090576
1981-05-07,3.858665943145752
1981-05-08,3.754976511001587
1981-05-09,4.108090877532959
1981-05-10,4.107679843902588
1981-05-11,2.444690227508545
1981-05-12,1.517317295074463
1981-05-13,1.7532521486282349
1981-05-14,3.271265745162964
1981-05-15,3.5140810012817383
1981-05-16,3.965548276901245
1981-05-17,3.271120309829712
1981-05-18,4.07054615020752
1981-05-19,4.575520515441895
1981-05-20,4.5862531661987305
1981-05-21,3.733236074447632
1981-05-22,1.9193195104599
1981-05-23,1.5819231271743774
1981-05-24,3.0348386764526367
1981-05-25,2.86782455444336
1981-05-26,2.735877990722656
1981-05-27,3.677117586135864
1981-05-28,2.820843458175659
1981-05-29,3.6674747467041016
1981-05-30,4.106228351593018
1981-05-31,4.858945846557617
1981-06-01,4.795292377471924
1981-06-02,4.996764659881592
1981-06-03,4.939859390258789
1981-06-04,3.682033061981201
1981-06-05,1.374834060668945
1981-06-06,2.322029590606689
1981-06-07,3.7688140869140634
1981-06-08,3.545761823654175
1981-06-09,3.6614954471588135
1981-06-10,1.849162459373474
1981-06-11,5.077986240386963
1981-06-12,4.813973426818848
1981-06-13,3.143662929534912
1981-06-14,4.291150569915772
1981-06-15,5.279939651489258
1981-06-16,3.683185338973999
1981-06-17,2.9650449752807617
1981-06-18,1.0472335815429688
1981-06-19,2.7026522159576416
1981-06-20,2.597631454467773
1981-06-21,2.9508326053619385
1981-06-22,2.1230270862579346
1981-06-23,1.1953331232070925
1981-06-24,1.6204060316085815
1981-06-25,3.528584718704224
1981-06-26,1.9456126689910889
1981-06-27,4.840867042541504
1981-06-28,4.615102291107178
1981-06-29,4.873970985412598
1981-06-30,3.743584632873535
1981-07-01,4.468854427337647
1981-07-02,4.601002216339111
1981-07-03,3.95616626739502
1981-07-04,3.495223999023437
1981-07-05,3.9643032550811768
1981-07-06,3.671032428741455
1981-07-07,3.688664436340332
1981-07-08,3.778648376464844
1981-07-09,4.377081394195557
1981-07-10,4.010488510131836
1981-07-11,4.44989824295044
1981-07-12,3.1143360137939453
1981-07-13,2.814842939376831
1981-07-14,1.2777659893035889
1981-07-15,3.0596935749053955
1981-07-16,3.3757424354553223
1981-07-17,3.862390756607056
1981-07-18,3.0976545810699463
1981-07-19,1.9611824750900269
1981-07-20,1.802215814590454
1981-07-21,2.833818197250366
1981-07-22,4.255505561828613
1981-07-23,4.7060980796813965
1981-07-24,3.7059946060180655
1981-07-25,2.656511068344116
1981-07-26,1.7008365392684937
1981-07-27,2.9244422912597656
1981-07-28,2.348504066467285
1981-07-29,3.683091878890991
1981-07-30,4.192287445068359
1981-07-31,4.180279731750488
1981-08-01,4.699514389038086
1981-08-02,4.391380310058594
1981-08-03,4.18070125579834
1981-08-04,3.078364133834839
1981-08-05,3.457958698272705
1981-08-06,3.708439826965332
1981-08-07,3.563060522079468
1981-08-08,4.407691955566406
1981-08-09,3.5604639053344727
1981-08-10,2.433030843734741
1981-08-11,3.088340759277344
1981-08-12,1.9593015909194944
1981-08-13,3.6117236614227295
1981-08-14,4.090822696685791
1981-08-15,4.23751163482666
1981-08-16,4.0790114402771
1981-08-17,0.848539412021637
1981-08-18,3.873333692550659
1981-08-19,3.946964263916016
1981-08-20,3.3124070167541504
1981-08-21,0.9465320110321044
1981-08-22,3.453463554382324
1981-08-23,1.1778249740600586
1981-08-24,2.398956298828125
1981-08-25,3.4096271991729736
1981-08-26,2.4419033527374268
1981-08-27,2.543713092803955
1981-08-28,1.294083833694458
1981-08-29,2.554928064346313
1981-08-30,2.513903379440308
1981-08-31,2.679469347000122
1981-09-01,1.5876922607421875
1981-09-02,2.154202461242676
1981-09-03,1.819637656211853
1981-09-04,1.3682963848114014
1981-09-05,2.025984048843384
1981-09-06,2.518070936203003
1981-09-07,3.0801351070404053
1981-09-08,3.147133111953736
1981-09-09,2.1739535331726074
1981-09-10,1.5516688823699951
1981-09-11,1.741724133491516
1981-09-12,2.7890634536743164
1981-09-13,2.5377931594848637
1981-09-14,1.3741990327835083
1981-09-15,2.384843349456787
1981-09-16,2.0630428791046143
1981-09-17,2.2979655265808105
1981-09-18,1.921277403831482
1981-09-19,1.2178575992584229
1981-09-20,1.7523140907287598
1981-09-21,2.783734083175659
1981-09-22,2.5991835594177246
1981-09-23,1.7556321620941162
1981-09-24,1.3631004095077517
1981-09-25,1.883916020393372
1981-09-26,2.377928733825684
1981-09-27,1.846951246261597
1981-09-28,0.8865153789520264
1981-09-29,1.201996922492981
1981-09-30,0.3914825618267059
1981-10-01,1.4311041831970217
1981-10-02,1.1401561498641968
1981-10-03,1.75084125995636
1981-10-04,1.9287711381912231
1981-10-05,1.57854962348938
1981-10-06,1.95321524143219
1981-10-07,1.6990503072738647
1981-10-08,2.0445103645324707
1981-10-09,2.097858190536499
1981-10-10,0.5803677439689636
1981-10-11,0.9664012789726256
1981-10-12,1.1497491598129272
1981-10-13,1.4689282178878784
1981-10-14,1.4966845512390137
1981-10-15,0.9503979086875916
1981-10-16,1.399505853652954
1981-10-17,1.4817535877227783
1981-10-18,1.672502517700195
1981-10-19,1.0244576930999756
1981-10-20,1.2397266626358032
1981-10-21,1.1287657022476196
1981-10-22,0.2742412090301513
1981-10-23,0.8696660399436951
1981-10-24,0.779844343662262
1981-10-25,1.3377212285995483
1981-10-26,0.830773651599884
1981-10-27,0.2895841598510742
1981-10-28,1.1885377168655396
1981-10-29,1.023631572723389
1981-10-30,0.580386221408844
1981-10-31,0.9876114726066588
1981-11-01,0.9164369702339172
1981-11-02,0.9134467244148254
1981-11-03,1.155957818031311
1981-11-04,1.2293766736984253
1981-11-05,0.8963047862052917
1981-11-06,0.9689576625823976
1981-11-07,0.631397008895874
1981-11-08,0.8891648650169373
1981-11-09,0.6295367479324341
1981-11-10,0.711892306804657
1981-11-11,0.9247953295707704
1981-11-12,0.6686188578605652
1981-11-13,0.6048214435577393
1981-11-14,0.7266932725906372
1981-11-15,0.7308267951011658
1981-11-16,0.5878003239631653
1981-11-17,0.6608676314353943
1981-11-18,0.5233576893806458
1981-11-19,0.4296119213104248
1981-11-20,0.9113653898239136
1981-11-21,0.8306168913841248
1981-11-22,0.5185221433639526
1981-11-23,0.7488428354263306
1981-11-24,0.6507142186164856
1981-11-25,0.4009808599948883
1981-11-26,0.5451461672782898
1981-11-27,0.4965831935405731
1981-11-28,0.2133562117815017
1981-11-29,0.3866276443004608
1981-11-30,0.5413655638694763
1981-12-01,0.2487298548221588
1981-12-02,0.5007778406143188
1981-12-03,0.4020816683769226
1981-12-04,0.2902767360210418
1981-12-05,0.4708398878574371
1981-12-06,0.3324148952960968
1981-12-07,0.2658858299255371
1981-12-08,0.4717302620410919
1981-12-09,0.3187155723571777
1981-12-10,0.4630124866962433
1981-12-11,0.1934615671634674
1981-12-12,0.1801106482744217
1981-12-13,0.3722556233406067
1981-12-14,0.4366057217121124
1981-12-15,0.4218866527080536
1981-12-16,0.1721920371055603
1981-12-17,0.2144236415624618
1981-12-18,0.1714536696672439
1981-12-19,0.1326075941324234
1981-12-20,0.3901596963405609
1981-12-21,0.1752084642648697
1981-12-22,0.1277804523706436
1981-12-23,0.1274050921201706
1981-12-24,0.1804387420415878
1981-12-25,0.1948038041591644
1981-12-26,0.337432861328125
1981-12-27,0.3322212398052215
1981-12-28,0.36128830909729
1981-12-29,0.2253628224134445
1981-12-30,0.5403300523757935
1981-12-31,0.5608590841293335
1982-01-01,0.2333255112171173
1982-01-02,0.4820495247840881
1982-01-03,0.4832867980003357
1982-01-04,0.4351323843002319
1982-01-05,0.332494705915451
1982-01-06,0.4735207259654999
1982-01-07,0.601472795009613
1982-01-08,0.3244424760341644
1982-01-09,0.2292752861976623
1982-01-10,0.1267262250185012
1982-01-11,0.1874894201755523
1982-01-12,0.2113022059202194
1982-01-13,0.4051192700862884
1982-01-14,0.343455821275711
1982-01-15,0.3910315334796905
1982-01-16,0.3656749129295349
1982-01-17,0.2371874749660492
1982-01-18,0.3587733805179596
1982-01-19,0.3200369775295257
1982-01-20,0.2284930348396301
1982-01-21,0.2238004803657531
1982-01-22,0.3192860782146454
1982-01-23,0.3154842853546142
1982-01-24,0.2428711503744125
1982-01-25,0.2837106585502624
1982-01-26,0.3290709853172302
1982-01-27,0.2586353719234466
1982-01-28,0.6287804841995239
1982-01-29,0.459976851940155
1982-01-30,0.5558226108551025
1982-01-31,0.8755236268043518
1982-02-01,1.0887364149093628
1982-02-02,0.7392685413360596
1982-02-03,0.73775315284729
1982-02-04,0.7445374727249146
1982-02-05,0.7433678507804871
1982-02-06,0.7423522472381592
1982-02-07,0.9531354308128356
1982-02-08,0.7310830950737
1982-02-09,1.1598045825958252
1982-02-10,1.1248273849487305
1982-02-11,0.7364272475242615
1982-02-12,0.6300593018531799
1982-02-13,0.5043594241142273
1982-02-14,0.3633311092853546
1982-02-15,0.3204120695590973
1982-02-16,0.4821475446224212
1982-02-17,0.6406744122505188
1982-02-18,0.5272208452224731
1982-02-19,0.5471023321151733
1982-02-20,0.9402669668197632
1982-02-21,0.8283344507217407
1982-02-22,0.5197328329086304
1982-02-23,0.6945170164108276
1982-02-24,0.4280148446559906
1982-02-25,0.3665862083435058
1982-02-26,0.7396204471588135
1982-02-27,1.1160482168197632
1982-02-28,1.1625181436538696
1982-03-01,1.468595266342163
1982-03-02,0.4685546457767486
1982-03-03,1.6456615924835205
1982-03-04,1.4654338359832764
1982-03-05,0.6733934879302979
1982-03-06,0.9675111770629884
1982-03-07,0.6207866072654724
1982-03-08,0.9621846675872804
1982-03-09,1.2292226552963257
1982-03-10,1.466618895530701
1982-03-11,0.6570330858230591
1982-03-12,1.9297508001327517
1982-03-13,0.4225109815597534
1982-03-14,1.7872512340545654
1982-03-15,2.0790271759033203
1982-03-16,2.163198709487915
1982-03-17,1.981060028076172
1982-03-18,0.3831968307495117
1982-03-19,1.2418792247772217
1982-03-20,1.7366995811462402
1982-03-21,0.9463841915130616
1982-03-22,1.433704853057861
1982-03-23,0.9459487199783324
1982-03-24,2.0215561389923096
1982-03-25,1.8712226152420044
1982-03-26,2.4997730255126958
1982-03-27,2.777939558029175
1982-03-28,1.562990665435791
1982-03-29,2.5243539810180664
1982-03-30,0.8998413681983948
1982-03-31,0.810156524181366
1982-04-01,1.6120651960372925
1982-04-02,2.296743869781494
1982-04-03,1.7436017990112305
1982-04-04,2.3726134300231934
1982-04-05,2.762087106704712
1982-04-06,3.001049757003784
1982-04-07,2.0104596614837646
1982-04-08,1.984575271606445
1982-04-09,2.0077991485595703
1982-04-10,1.1393290758132937
1982-04-11,2.3323774337768555
1982-04-12,1.5862058401107788
1982-04-13,0.6791946887969971
1982-04-14,1.103784441947937
1982-04-15,1.7023402452468872
1982-04-16,1.879183650016785
1982-04-17,2.169319868087769
1982-04-18,2.169234275817871
1982-04-19,2.394105195999145
1982-04-20,2.5683741569519043
1982-04-21,2.533645868301392
1982-04-22,1.7428643703460691
1982-04-23,2.135249376296997
1982-04-24,2.47556471824646
1982-04-25,2.3879852294921875
1982-04-26,2.96663236618042
1982-04-27,1.9997950792312624
1982-04-28,2.5535213947296143
1982-04-29,1.9044262170791624
1982-04-30,1.985929608345032
1982-05-01,0.9280812740325928
1982-05-02,2.999685525894165
1982-05-03,3.582162857055664
1982-05-04,3.540833711624145
1982-05-05,2.8875279426574707
1982-05-06,2.775745391845703
1982-05-07,2.8074254989624023
1982-05-08,0.5579060912132263
1982-05-09,0.9749876260757446
1982-05-10,1.162052035331726
1982-05-11,2.7895379066467285
1982-05-12,3.714113235473633
1982-05-13,4.006894111633301
1982-05-14,4.082460880279541
1982-05-15,4.395613193511963
1982-05-16,4.178391933441162
