DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
336,19290427,   38,     ,
336,19290428,   26,     ,
336,19290429,   24,     ,
336,19290430,   26,     ,
336,19290501,   18,     ,
336,19290502,    0,     ,
336,19290503,    0,     ,
336,19290504,    0,     ,
336,19290505,    0,     ,
336,19290506,    6,     ,
336,19290507,   38,     ,
336,19290508,    0,     ,
336,19290509,   56,     ,
336,19290510,   44,     ,
336,19290511,    0,     ,
336,19290512,    0,     ,
336,19290513,    0,     ,
336,19290514,    1,     ,
336,19290515,    0,     ,
336,19290516,   36,     ,
336,19290517,   12,     ,
336,19290518,    6,     ,
336,19290519,    9,     ,
336,19290520,    0,     ,
336,19290521,    0,     ,
336,19290522,    0,     ,
336,19290523,    0,     ,
336,19290524,    4,     ,
336,19290525,   23,     ,
336,19290526,    0,     ,
336,19290527,    0,     ,
336,19290528,    0,     ,
336,19290529,    0,     ,
336,19290530,    0,     ,
336,19290531,    0,     ,
336,19290601,    0,     ,
336,19290602,    0,     ,
336,19290603,  201,     ,
336,19290604,   81,     ,
336,19290605,   29,     ,
336,19290606,    0,     ,
336,19290607,   33,     ,
336,19290608,    0,     ,
336,19290609,  138,     ,
336,19290610,   70,     ,
336,19290611,    0,     ,
336,19290612,    0,     ,
336,19290613,    0,     ,
336,19290614,    0,     ,
336,19290615,   10,     ,
336,19290616,    0,     ,
336,19290617,   71,     ,
336,19290618,    0,     ,
336,19290619,    0,     ,
336,19290620,    0,     ,
336,19290621,    0,     ,
336,19290622,    0,     ,
336,19290623,   23,     ,
336,19290624,   16,     ,
336,19290625,   54,     ,
336,19290626,   21,     ,
336,19290627,    0,     ,
336,19290628,    0,     ,
336,19290629,    0,     ,
336,19290630,    0,     ,
336,19290701,    0,     ,
336,19290702,    0,     ,
336,19290703,    4,     ,
336,19290704,   16,     ,
336,19290705,  148,     ,
336,19290706,    2,     ,
336,19290707,   59,     ,
336,19290708,   67,     ,
336,19290709,    0,     ,
336,19290710,    0,     ,
336,19290711,    0,     ,
336,19290712,    0,     ,
336,19290713,    0,     ,
336,19290714,    0,     ,
336,19290715,    0,     ,
336,19290716,    0,     ,
336,19290717,    0,     ,
336,19290718,    0,     ,
336,19290719,    0,     ,
336,19290720,    0,     ,
336,19290721,    0,     ,
336,19290722,    0,     ,
336,19290723,    0,     ,
336,19290724,    0,     ,
336,19290725,    0,     ,
336,19290726,    0,     ,
336,19290727,    0,     ,
336,19290728,    3,     ,
336,19290729,   48,     ,
336,19290730,   42,     ,
336,19290731,    0,     ,
336,19290801,   51,     ,
336,19290802,  171,     ,
336,19290803,    0,     ,
336,19290804,    0,     ,
336,19290805,    4,     ,
336,19290806,    7,     ,
336,19290807,    0,     ,
336,19290808,  144,     ,
336,19290809,    1,     ,
336,19290810,   32,     ,
336,19290811,    5,     ,
336,19290812,    5,     ,
336,19290813,    0,     ,
336,19290814,    0,     ,
336,19290815,    0,     ,
336,19290816,    0,     ,
336,19290817,    7,     ,
336,19290818,    8,     ,
336,19290819,    9,     ,
336,19290820,    0,     ,
336,19290821,    0,     ,
336,19290822,    0,     ,
336,19290823,  134,     ,
336,19290824,   12,     ,
336,19290825,    0,     ,
336,19290826,    0,     ,
336,19290827,    0,     ,
336,19290828,    0,     ,
336,19290829,    0,     ,
336,19290830,    0,     ,
336,19290831,    0,     ,
336,19290901,    0,     ,
336,19290902,    0,     ,
336,19290903,    0,     ,
336,19290904,    0,     ,
336,19290905,    0,     ,
336,19290906,    0,     ,
336,19290907,    0,     ,
336,19290908,    3,     ,
336,19290909,    0,     ,
336,19290910,    0,     ,
336,19290911,    0,     ,
336,19290912,    0,     ,
336,19290913,   72,     ,
336,19290914,    0,     ,
336,19290915,    1,     ,
336,19290916,    0,     ,
336,19290917,    0,     ,
336,19290918,    0,     ,
336,19290919,   16,     ,
336,19290920,    0,     ,
336,19290921,  152,     ,
336,19290922,   43,     ,
336,19290923,   11,     ,
336,19290924,    0,     ,
336,19290925,    0,     ,
336,19290926,    0,     ,
336,19290927,    0,     ,
336,19290928,    0,     ,
336,19290929,    0,     ,
336,19290930,  102,     ,
336,19291001,  103,     ,
336,19291002,   49,     ,
336,19291003,  148,     ,
336,19291004,  160,     ,
336,19291005,   84,     ,
336,19291006,   13,     ,
336,19291007,   35,     ,
336,19291008,    0,     ,
336,19291009,   34,     ,
336,19291010,   48,     ,
336,19291011,   32,     ,
336,19291012,   10,     ,
336,19291013,    0,     ,
336,19291014,    0,     ,
336,19291015,    0,     ,
336,19291016,    0,     ,
336,19291017,    0,     ,
336,19291018,    0,     ,
336,19291019,   80,     ,
336,19291020,    0,     ,
336,19291021,    3,     ,
336,19291022,    2,     ,
336,19291023,    0,     ,
336,19291024,    0,     ,
336,19291025,   26,     ,
336,19291026,   40,     ,
336,19291027,   20,     ,
336,19291028,  102,     ,
336,19291029,   26,     ,
336,19291030,  256,     ,
336,19291031,    2,     ,
336,19291101,    0,     ,
336,19291102,    0,     ,
336,19291103,   11,     ,
336,19291104,   11,     ,
