Date,1,2,3,4,5,6,7,8,9,10
1995-04-10,263.661,155.5,,,,,134.75,,263.661,
1995-04-11,263.652,,,,,442.98,134.69,,263.652,
1995-04-12,263.644,,,,16.43,,134.64,,263.644,
1995-04-13,263.635,,,,,,134.57,,263.635,
1995-04-14,263.622,,,-1.95,,,134.54,,263.622,
1995-04-15,263.60900000000004,,78.99,,,,134.47,64.21,263.60900000000004,289.49
1995-04-16,263.60200000000003,,,,,,134.4,,263.60200000000003,
1995-04-17,263.597,,,,,,134.36,,263.597,
1995-04-18,263.59,155.49,,,,,134.31,,263.59,
1995-04-19,263.58,,,,,,134.29,,263.58,
1995-04-20,263.57,,,,,,134.21,,263.57,
1995-04-21,263.56,,,,,,134.18,,263.56,
1995-04-22,263.553,,,,,,134.13,,263.553,289.47
1995-04-23,263.547,,,,,442.89,134.06,,263.547,
1995-04-24,263.54,155.39,,,,,134.01,,263.54,
1995-04-25,263.531,,,,,,133.97,64.36,263.531,
1995-04-26,263.519,,,,,,133.92,,263.519,
1995-04-27,263.51,,,,,,133.87,,263.51,
1995-04-28,263.507,,,-2.01,,,133.82,,263.507,
1995-04-29,263.505,,,,,,133.75,,263.505,
1995-04-30,263.499,,,,,,133.71,,263.499,
1995-05-01,263.492,,79.05,,,,133.66,,263.492,289.49
1995-05-02,263.48400000000004,155.29,,,,,133.59,,263.48400000000004,
1995-05-03,263.476,,,,,442.83,133.56,,263.476,
1995-05-04,263.468,,,,,,133.47,,263.468,
1995-05-05,263.46,,,,,,133.42,64.38,263.46,
1995-05-06,263.453,,,,,442.81,133.37,,263.453,
1995-05-07,263.447,,,,,,133.34,,263.447,
1995-05-08,263.44,155.15,,,,,133.28,,263.44,289.48
1995-05-09,263.43,,,,,,133.22,,263.43,
1995-05-10,263.42,,,,,,133.19,,263.42,
1995-05-11,263.41700000000003,,,,16.34,,133.15,,263.41700000000003,
1995-05-12,263.415,,,,,442.77,133.15,,263.415,
1995-05-13,263.407,,,,,442.79,133.08,,263.407,
1995-05-14,263.4,,,,,442.81,133.04,,263.4,
1995-05-15,263.39599999999996,,79.07,-2.06,,,132.98,64.24,263.39599999999996,289.48
1995-05-16,263.393,,,,,,132.98,,263.393,
1995-05-17,263.39,,,,,442.85,132.93,,263.39,
1995-05-18,263.388,,,,,,132.88,,263.388,
1995-05-19,263.385,,,,,,132.85,,263.385,
1995-05-20,263.381,,,,,,132.79,,263.381,
1995-05-21,263.375,,,,,442.86,132.75,,263.375,
1995-05-22,263.37,,,,,,132.71,,263.37,289.49
1995-05-23,263.37,,,,,,132.65,,263.37,
1995-05-24,263.37,,,,,,132.62,,263.37,
1995-05-25,263.365,,,,,,132.59,64.17,263.365,
1995-05-26,263.35900000000004,,,,,,132.56,,263.35900000000004,
1995-05-27,263.355,,,,,,132.5,,263.355,
1995-05-28,263.349,,,,,,132.46,,263.349,
1995-05-29,263.343,,,-1.9,,,132.43,,263.343,
1995-05-30,263.336,,,,,442.85,132.39,,263.336,
1995-05-31,263.33,,,,,,132.34,,263.33,
1995-06-01,263.324,,,,,,132.33,,263.324,289.52
1995-06-02,263.32,,,,,442.89,132.26,,263.32,
1995-06-03,263.316,,,,,442.93,132.24,,263.316,
1995-06-04,263.314,,,,,442.95,132.18,,263.314,
1995-06-05,263.316,,,,,442.97,132.15,64.02,263.316,
1995-06-06,263.324,,,,,443.09,132.08,,263.324,
1995-06-07,263.336,,,,,443.25,132.05,,263.336,
1995-06-08,263.348,,,,,,132.0,,263.348,289.56
1995-06-09,263.36,,,,,443.37,131.98,,263.36,
1995-06-10,263.367,,,,,443.44,131.93,,263.367,
1995-06-11,263.37,,,,,443.49,131.89,,263.37,
1995-06-12,263.37,,,,,,131.87,,263.37,
1995-06-13,263.37,,,,,443.55,131.83,,263.37,
1995-06-14,263.37,,,-1.88,,443.65,131.79,,263.37,
1995-06-15,263.37,,79.11,,,443.8,131.75,63.9,263.37,289.59
1995-06-16,263.367,,,,,,131.69,,263.367,
1995-06-17,263.361,,,,,443.85,131.62,,263.361,
1995-06-18,263.355,,,,,,131.63,,263.355,
1995-06-19,263.349,,,,,443.85,131.62,,263.349,
1995-06-20,263.342,,,,16.42,,131.52,,263.342,
1995-06-21,263.336,,,,,443.81,131.49,,263.336,
1995-06-22,263.33,,,,,,131.44,,263.33,289.62
1995-06-23,263.32599999999996,,,,,,131.38,,263.32599999999996,
1995-06-24,263.323,,,,,,131.34,,263.323,
1995-06-25,263.322,,,,,,131.28,63.83,263.322,
1995-06-26,263.32,,,,,,131.24,,263.32,
1995-06-27,263.32,,,,,,131.14,,263.32,
1995-06-28,263.32099999999997,,,-1.88,,443.66,131.04,,263.32099999999997,
1995-06-29,263.32,,,,,,130.99,,263.32,
1995-06-30,263.315,,,,,,130.91,,263.315,
1995-07-01,263.307,,79.04,,,,130.89,,263.307,289.67
1995-07-02,263.3,,,,,,130.85,,263.3,
1995-07-03,263.29400000000004,,,,,,130.85,,263.29400000000004,
1995-07-04,263.289,,,,,443.5,130.82,,263.289,
1995-07-05,263.285,,,,16.09,,130.74,63.77,263.285,
1995-07-06,263.283,,,,,,130.69,,263.283,
1995-07-07,263.283,,,,,,130.62,,263.283,
1995-07-08,263.281,,,,,,130.54,,263.281,289.68
1995-07-09,263.276,,,,,,130.46,,263.276,
1995-07-10,263.27099999999996,,,,,,130.42,,263.27099999999996,
1995-07-11,263.26599999999996,,,,,443.34,130.41,,263.26599999999996,
1995-07-12,263.26099999999997,,,,,,130.36,,263.26099999999997,
1995-07-13,263.256,,,,,,130.31,,263.256,
1995-07-14,263.25,,,-1.88,,443.26,130.29,,263.25,
1995-07-15,263.245,,79.01,,,,130.29,63.68,263.245,289.67
1995-07-16,263.242,,,,,,130.26,,263.242,
1995-07-17,263.241,,,,,443.2,130.26,,263.241,
1995-07-18,263.236,,,,,,130.23,,263.236,
1995-07-19,263.231,,,,,,130.17,,263.231,
1995-07-20,263.225,,,,,,130.11,,263.225,
1995-07-21,263.219,,,,,,130.02,,263.219,
1995-07-22,263.212,,,,,,129.95,,263.212,289.65
1995-07-23,263.20599999999996,,,,,,129.87,,263.20599999999996,
1995-07-24,263.199,,,,,,129.81,,263.199,
1995-07-25,263.193,,,,,,129.77,63.6,263.193,
1995-07-26,263.187,,,,,,129.72,,263.187,
1995-07-27,263.181,,,,,,129.65,,263.181,
1995-07-28,263.17400000000004,,,-2.18,,,129.62,,263.17400000000004,
1995-07-29,263.168,,,,,,129.59,,263.168,
1995-07-30,263.16200000000003,,,,,442.98,129.5,,263.16200000000003,
1995-07-31,263.157,,,,,,129.5,,263.157,
1995-08-01,263.151,,,,,,129.42,,263.151,289.65
1995-08-02,263.15,,78.97,,,442.92,129.37,,263.15,
1995-08-03,263.14599999999996,,,,,,129.31,,263.14599999999996,
1995-08-04,263.14,,,,,,129.27,,263.14,
1995-08-05,263.133,,,,,,129.28,63.53,263.133,
1995-08-06,263.127,,,,,,129.31,,263.127,
1995-08-07,263.125,,,,,,129.32,,263.125,
1995-08-08,263.129,,,,,,129.35,,263.129,289.61
1995-08-09,263.135,,,,,442.81,129.36,,263.135,
1995-08-10,263.137,,,,,,129.39,,263.137,
1995-08-11,263.139,,,,,,129.35,,263.139,
1995-08-12,263.14,,,,,,129.33,,263.14,
1995-08-13,263.14099999999996,,,,,442.76,129.3,,263.14099999999996,
1995-08-14,263.14,,,,,,129.21,,263.14,
1995-08-15,263.137,,,-2.22,,442.73,129.2,63.5,263.137,289.59
1995-08-16,263.133,,78.91,,,,129.11,,263.133,
1995-08-17,263.13,,,,,,129.1,,263.13,
1995-08-18,263.129,,,,,,129.04,,263.129,
1995-08-19,263.129,,,,,,129.01,,263.129,
1995-08-20,263.13,,,,,442.7,129.0,,263.13,
1995-08-21,263.132,,,,,,128.96,,263.132,
1995-08-22,263.137,,,,,,128.93,,263.137,289.56
1995-08-23,263.144,,,,15.47,,128.97,,263.144,
1995-08-24,263.15,,,,,,128.98,,263.15,
1995-08-25,263.155,,,,,,129.02,,263.155,
1995-08-26,263.151,,,,,,129.03,,263.151,
1995-08-27,263.147,,,,,,129.02,,263.147,
1995-08-28,263.168,,,-2.28,,442.66,129.07,,263.168,
1995-08-29,263.205,,,,,,129.09,,263.205,
1995-08-30,263.232,,,,,,129.06,,263.232,
1995-08-31,263.259,,,,,442.66,129.07,,263.259,
1995-09-01,263.28,,78.73,,,,129.02,,263.28,289.65
1995-09-02,263.297,,,,,,129.01,,263.297,
1995-09-03,263.309,,,,,,129.0,,263.309,
1995-09-04,263.319,,,,,,129.01,,263.319,
1995-09-05,263.32599999999996,,,,,,128.99,63.43,263.32599999999996,
1995-09-06,263.33299999999997,,,,,442.74,129.0,,263.33299999999997,
1995-09-07,263.339,,,,,,129.03,,263.339,
1995-09-08,263.345,,,,,,129.04,,263.345,289.61
1995-09-09,263.349,,,,,442.76,129.05,,263.349,
1995-09-10,263.353,,,,,,129.06,,263.353,
1995-09-11,263.357,,,,,,129.03,,263.357,
1995-09-12,263.36,,,,,,129.03,,263.36,
1995-09-13,263.365,,,,15.5,,129.04,,263.365,
1995-09-14,263.375,,,-2.22,,442.77,129.05,,263.375,
1995-09-15,263.392,,78.71,,,,129.05,63.54,263.392,289.59
1995-09-16,263.464,,,,,,129.02,,263.464,
1995-09-17,263.551,,,,,,129.04,,263.551,
1995-09-18,263.584,,,,,,129.04,,263.584,
1995-09-19,263.616,,,,,442.76,129.06,,263.616,
1995-09-20,263.67,,,,,,129.09,,263.67,
1995-09-21,263.719,,,,,,129.09,,263.719,
1995-09-22,263.749,,,,,,129.1,,263.749,289.56
1995-09-23,263.768,,,,,,129.09,,263.768,
1995-09-24,263.779,,,,,,129.11,,263.779,
1995-09-25,263.78700000000003,,,,,,129.08,64.35,263.78700000000003,
1995-09-26,263.79,,,,,,129.11,,263.79,
1995-09-27,263.79,,,-2.28,,,129.04,,263.79,
1995-09-28,263.789,,,,,442.7,129.09,,263.789,
1995-09-29,263.786,,,,,,129.08,,263.786,
1995-09-30,263.78,,78.69,,,,129.09,,263.78,
1995-10-01,263.77,,,,,,129.08,,263.77,289.54
1995-10-02,263.759,,,,,,129.06,,263.759,
1995-10-03,263.749,,,,,,129.06,,263.749,
1995-10-04,263.74,,,,,,129.05,,263.74,
1995-10-05,263.72900000000004,,,,,,129.01,64.33,263.72900000000004,
1995-10-06,263.717,,,,,,129.01,,263.717,
1995-10-07,263.705,,,,,,128.99,,263.705,
1995-10-08,263.693,,,,,,128.95,,263.693,289.52
1995-10-09,263.682,153.38,,,,,128.94,,263.682,
1995-10-10,263.67,,,,,,128.94,,263.67,
1995-10-11,263.655,,,,,,128.94,,263.655,
1995-10-12,263.639,,,,,,128.93,,263.639,
1995-10-13,263.625,,,-2.21,15.29,,128.95,,263.625,
1995-10-14,263.612,,,,,,128.9,,263.612,
1995-10-15,263.6,,78.65,,,442.55,128.89,64.82,263.6,289.5
1995-10-16,263.589,152.76,,,,,128.9,,263.589,
1995-10-17,263.579,,,,,,128.86,,263.579,
1995-10-18,263.57,,,,,,128.88,,263.57,
1995-10-19,263.56,,,,,442.52,128.84,,263.56,
1995-10-20,263.54400000000004,,,,,,128.85,,263.54400000000004,
1995-10-21,263.528,,,,,,128.82,,263.528,
1995-10-22,263.515,,,,,,128.8,,263.515,289.47
1995-10-23,263.503,152.7,,,,442.48,128.81,,263.503,
1995-10-24,263.49,,,,,,128.77,,263.49,
1995-10-25,263.473,,,,,,128.75,64.73,263.473,
1995-10-26,263.455,,,,,442.46,128.74,,263.455,
1995-10-27,263.44,,,,,,128.71,,263.44,
1995-10-28,263.432,,,,,,128.72,,263.432,
1995-10-29,263.426,,,,,,128.67,,263.426,
1995-10-30,263.41900000000004,152.61,,-2.26,,,128.7,,263.41900000000004,
1995-10-31,263.409,,,,,442.44,128.7,,263.409,
1995-11-01,263.4,,,,,442.44,128.68,,263.4,289.42
1995-11-02,263.39,,78.62,,,,128.7,,263.39,
1995-11-03,263.38,,,,,442.42,128.67,,263.38,
1995-11-04,263.37,,,,,,128.69,,263.37,
1995-11-05,263.35900000000004,,,,,,128.65,64.54,263.35900000000004,
1995-11-06,263.348,152.57,,,,,128.65,,263.348,
1995-11-07,263.334,,,,,,128.63,,263.334,
1995-11-08,263.319,,,,,,128.65,,263.319,289.41
1995-11-09,263.307,,,,,,128.6,,263.307,
1995-11-10,263.297,,,,,,128.59,,263.297,
1995-11-11,263.288,,,,,,128.62,,263.288,
1995-11-12,263.28,,,,,,128.57,,263.28,
1995-11-13,263.275,152.52,,,,,128.62,,263.275,
1995-11-14,263.27,,,-2.3,15.18,442.37,128.65,,263.27,
1995-11-15,263.259,,78.64,,,,128.66,64.67,263.259,289.4
1995-11-16,263.249,,,,,,128.77,,263.249,
1995-11-17,263.24,,,,,,128.63,,263.24,
1995-11-18,263.231,,,,,442.36,128.68,,263.231,
1995-11-19,263.221,,,,,,128.67,,263.221,
1995-11-20,263.211,152.45,,,,,128.75,,263.211,
1995-11-21,263.2,,,,,,128.63,,263.2,
1995-11-22,263.189,,,,,442.38,128.7,,263.189,289.39
1995-11-23,263.178,,,,,,128.72,,263.178,
1995-11-24,263.168,,,,,,128.7,,263.168,
1995-11-25,263.159,,,,,,128.71,64.93,263.159,
1995-11-26,263.152,,,,,442.39,128.68,,263.152,
1995-11-27,263.14599999999996,,,,,,128.73,,263.14599999999996,
1995-11-28,263.139,,,,,,128.74,,263.139,
1995-11-29,263.129,,,-2.26,,,128.74,,263.129,
1995-11-30,263.119,,,,,,128.74,,263.119,
1995-12-01,263.111,,,,,,128.73,,263.111,289.4
1995-12-02,263.10400000000004,,78.61,,,,128.74,,263.10400000000004,
1995-12-03,263.097,,,,,,128.74,,263.097,
1995-12-04,263.09,152.44,,,,,128.74,,263.09,
1995-12-05,263.084,,,,,,128.77,64.94,263.084,
1995-12-06,263.077,,,,,,128.83,,263.077,
1995-12-07,263.07099999999997,,,,,,128.82,,263.07099999999997,
1995-12-08,263.064,,,,,,128.84,,263.064,289.41
1995-12-09,263.057,,,,,,128.82,,263.057,
1995-12-10,263.05,,,,,,128.83,,263.05,
1995-12-11,263.041,152.42,,,,,128.84,,263.041,
1995-12-12,263.03,,78.58,,,,128.84,,263.03,
1995-12-13,263.018,,,,,,128.88,,263.018,
1995-12-14,263.007,,,-2.28,,,128.86,,263.007,
1995-12-15,263.0,,,,,,128.88,,263.0,289.41
1995-12-16,262.999,,,,15.24,,128.86,,262.999,
1995-12-17,263.0,,,,,,128.88,,263.0,
1995-12-18,262.995,,,,,,128.9,,262.995,
1995-12-19,262.98900000000003,152.37,,,,,128.91,,262.98900000000003,
1995-12-20,262.98400000000004,,,,,442.4,128.95,,262.98400000000004,
1995-12-21,262.98,,,,,,128.98,,262.98,
1995-12-22,262.97900000000004,,,,,442.41,128.98,,262.97900000000004,289.4
1995-12-23,262.98,,,,,,129.01,,262.98,
1995-12-24,262.983,,,,,,129.04,,262.983,
1995-12-25,262.98900000000003,,,,,442.48,129.09,64.92,262.98900000000003,
1995-12-26,262.998,,,,,,129.21,,262.998,
1995-12-27,263.01,,,,,442.54,129.35,,263.01,
1995-12-28,263.025,,,-2.21,,,129.5,,263.025,
1995-12-29,263.04,,,,,442.59,129.62,,263.04,
1995-12-30,263.04900000000004,,,,,,129.71,,263.04900000000004,
1995-12-31,263.06,,,,,442.62,129.8,,263.06,
1996-01-01,263.08,,,,,,129.9,64.96,263.08,289.41
1996-01-02,263.085,,,,,,130.02,,263.085,
1996-01-03,263.09,,78.54,,,,130.16,,263.09,
1996-01-04,263.094,,,,,442.65,130.33,,263.094,
1996-01-05,263.099,,,,,,130.5,64.88,263.099,
1996-01-06,263.10400000000004,,,,,,130.61,,263.10400000000004,
1996-01-07,263.11,,,,,,130.78,,263.11,
1996-01-08,263.119,,,,,442.67,130.99,,263.119,289.41
1996-01-09,263.131,,,,,,131.2,,263.131,
1996-01-10,263.14099999999996,,,,,,131.38,,263.14099999999996,
1996-01-11,263.151,,,,,,131.54,,263.151,
1996-01-12,263.166,,,,,442.7,131.68,,263.166,
1996-01-13,263.181,,,,,442.74,131.8,,263.181,
1996-01-14,263.19599999999997,,,,,442.78,131.9,,263.19599999999997,
1996-01-15,263.21,152.23,78.49,-2.25,,442.88,131.99,65.37,263.21,289.41
1996-01-16,263.22700000000003,,,,,442.77,132.07,,263.22700000000003,
1996-01-17,263.244,,,,,442.65,132.15,,263.244,
1996-01-18,263.26099999999997,,,,,,132.22,,263.26099999999997,
1996-01-19,263.277,,,,15.67,,132.28,,263.277,
1996-01-20,263.291,,,,,,132.35,,263.291,
1996-01-21,263.301,,,,,,132.39,,263.301,
1996-01-22,263.311,152.18,,,,442.63,132.43,,263.311,289.4
1996-01-23,263.32099999999997,,,,,,132.48,,263.32099999999997,
1996-01-24,263.33099999999996,,,,,,132.55,,263.33099999999996,
1996-01-25,263.339,,,,,,132.62,65.53,263.339,
1996-01-26,263.345,,,,,,132.65,,263.345,
1996-01-27,263.349,,,,,,132.7,,263.349,
1996-01-28,263.35200000000003,,,,,,132.73,,263.35200000000003,
1996-01-29,263.35200000000003,152.14,,-2.34,,,132.77,,263.35200000000003,
1996-01-30,263.35,,,,,,132.8,,263.35,
1996-01-31,263.344,,,,,,132.83,,263.344,
1996-02-01,263.34,,,,,442.59,132.86,,263.34,289.39
1996-02-02,263.34,,78.41,,,,132.89,,263.34,
1996-02-03,263.34,,,,,,132.9,,263.34,
1996-02-04,263.34,,,,,,132.91,,263.34,
1996-02-05,263.34,,,,,,132.91,65.18,263.34,
1996-02-06,263.34,,,,,,132.95,,263.34,
1996-02-07,263.34,,,,,442.55,132.98,,263.34,
1996-02-08,263.334,,,,,,132.97,,263.334,289.39
1996-02-09,263.322,,,,,,133.02,,263.322,
1996-02-10,263.311,,,,,,133.04,,263.311,
1996-02-11,263.305,,,,,,133.05,,263.305,
1996-02-12,263.29900000000004,,,,,,133.08,,263.29900000000004,
1996-02-13,263.295,,,,,,133.14,,263.295,
1996-02-14,263.29,,78.43,-2.31,,,133.18,,263.29,
1996-02-15,263.285,,78.43,,,,133.22,64.9,263.285,289.38
1996-02-16,263.281,,,,15.47,442.53,133.26,,263.281,
1996-02-17,263.275,,,,,,133.31,,263.275,
1996-02-18,263.27,,,,,,133.34,,263.27,
1996-02-19,263.26599999999996,,,,,,133.39,,263.26599999999996,
1996-02-20,263.263,,,,,,133.41,,263.263,
1996-02-21,263.26,,,,,442.53,133.43,,263.26,
1996-02-22,263.257,,,,,,133.44,,263.257,289.37
1996-02-23,263.255,,,,,,133.45,,263.255,
1996-02-24,263.253,,,,,,133.46,,263.253,
1996-02-25,263.25,,,,,,133.45,64.72,263.25,
1996-02-26,263.245,,,,,,133.45,,263.245,
1996-02-27,263.23900000000003,,,-2.21,,,133.44,,263.23900000000003,
1996-02-28,263.235,,,,,,133.42,,263.235,
1996-02-29,263.231,,,,,,133.4,,263.231,
1996-03-01,263.23,,,,,,133.39,,263.23,289.35
1996-03-02,263.23,,78.4,,,,133.37,,263.23,
1996-03-03,263.23,,,,,,133.34,,263.23,
1996-03-04,263.23,152.06,,,,,133.33,,263.23,
1996-03-05,263.23,,,,,,133.29,64.82,263.23,
1996-03-06,263.22700000000003,,,,,,133.27,,263.22700000000003,
1996-03-07,263.222,,,,,,133.25,,263.222,
1996-03-08,263.22,,,,,,133.22,,263.22,289.34
1996-03-09,263.224,,,,,,133.2,,263.224,
1996-03-10,263.22900000000004,,,,,,133.17,,263.22900000000004,
1996-03-11,263.232,,,,,,133.14,,263.232,
1996-03-12,263.23400000000004,,,,,,133.12,,263.23400000000004,
1996-03-13,263.237,,78.35,,,,133.1,,263.237,
1996-03-14,263.23900000000003,151.51,,-2.22,,,133.08,,263.23900000000003,
1996-03-15,263.244,,,,,,133.04,65.28,263.244,289.33
1996-03-16,263.25,,,,,,133.01,,263.25,
1996-03-17,263.252,,,,,,132.97,,263.252,
1996-03-18,263.25,152.01,,,,442.51,132.94,,263.25,
1996-03-19,263.251,,,,,,132.91,,263.251,
1996-03-20,263.26099999999997,,,,15.58,,132.88,,263.26099999999997,
1996-03-21,263.303,,,,,,132.85,,263.303,
1996-03-22,263.36400000000003,,,,,,132.81,,263.36400000000003,289.33
1996-03-23,263.42400000000004,,,,,,132.78,,263.42400000000004,
1996-03-24,263.482,,,,,442.51,132.73,,263.482,
1996-03-25,263.536,,,,,,132.7,64.81,263.536,
1996-03-26,263.58799999999997,152.01,,,,,132.69,,263.58799999999997,
1996-03-27,263.639,,,,,,132.66,,263.639,
1996-03-28,263.682,,,-2.23,,,132.63,,263.682,
1996-03-29,263.70599999999996,,,,,442.5,132.59,,263.70599999999996,
1996-03-30,263.71,,,,,,132.56,,263.71,
1996-03-31,263.71,,78.25,,,,132.52,,263.71,
1996-04-01,263.71,152.01,,,,,132.49,,263.71,289.33
1996-04-02,263.71,,,,,,132.45,,263.71,
1996-04-03,263.714,,,,,,132.41,,263.714,
1996-04-04,263.736,,,,,,132.38,,263.736,
1996-04-05,263.959,,,,,,132.35,64.48,263.959,
1996-04-06,264.064,,,,,442.52,132.31,,264.064,
1996-04-07,264.112,,,,,,132.25,,264.112,
1996-04-08,264.139,,,,,,132.23,,264.139,289.33
1996-04-09,264.14099999999996,152.04,,,,,132.18,,264.14099999999996,
1996-04-10,264.13599999999997,,,,,,132.14,,264.13599999999997,
1996-04-11,264.131,,,,,,132.13,,264.131,
1996-04-12,264.119,,,,,,132.07,,264.119,
1996-04-13,264.1,,,,,,132.03,,264.1,
1996-04-14,264.08,,,,,442.53,132.01,,264.08,
1996-04-15,264.064,152.06,,-2.3,,,131.95,64.53,264.064,289.33
1996-04-16,264.047,,78.22,,,,131.94,,264.047,
1996-04-17,264.028,,,,,,131.91,,264.028,
1996-04-18,264.008,,,,15.62,,131.86,,264.008,
1996-04-19,263.98900000000003,,,,,,131.81,,263.98900000000003,
1996-04-20,263.97,,,,,,131.77,,263.97,
1996-04-21,263.95099999999996,,,,,,131.74,,263.95099999999996,
1996-04-22,263.934,152.07,,,,,131.73,,263.934,289.33
1996-04-23,263.91700000000003,,,,,442.53,131.68,,263.91700000000003,
1996-04-24,263.897,,,,,,131.64,,263.897,
1996-04-25,263.878,,,,,,131.61,64.61,263.878,
1996-04-26,263.865,,,,,,131.59,,263.865,
1996-04-27,263.85400000000004,,,,,,131.55,,263.85400000000004,
1996-04-28,263.841,,78.35,,,,131.5,,263.841,
1996-04-29,263.824,152.04,,-2.37,,,131.47,,263.824,
1996-04-30,263.808,,,,,,131.42,,263.808,
1996-05-01,263.793,,,,,,131.41,,263.793,289.33
1996-05-02,263.778,,,,,442.51,131.38,,263.778,
1996-05-03,263.763,,,,,,131.36,,263.763,
1996-05-04,263.748,,,,,,131.32,,263.748,
1996-05-05,263.733,,,,,442.51,131.28,64.64,263.733,
1996-05-06,263.72,151.98,,,,,131.23,,263.72,
1996-05-07,263.709,,,,,,131.21,,263.709,
1996-05-08,263.7,,,,,,131.18,,263.7,289.32
1996-05-09,263.692,,,,,442.5,131.14,,263.692,
1996-05-10,263.682,,,,,,131.12,,263.682,
1996-05-11,263.672,,,,,,131.08,,263.672,
1996-05-12,263.661,,,,,,131.04,,263.661,
1996-05-13,263.665,,,,,,130.99,,263.665,
1996-05-14,263.758,,,-2.4,15.48,442.5,130.95,,263.758,
1996-05-15,263.806,,78.37,,,,130.93,64.51,263.806,289.32
1996-05-16,263.829,,,,,,130.88,,263.829,
1996-05-17,263.84,,,,,,130.86,,263.84,
1996-05-18,263.84,,,,,,130.83,,263.84,
1996-05-19,263.84,,,,,,130.79,,263.84,
1996-05-20,263.84,,,,,442.55,130.76,,263.84,
1996-05-21,263.84,,,,,,130.72,,263.84,
1996-05-22,263.835,151.92,,,,,130.69,,263.835,289.33
1996-05-23,263.83,,,,,,130.65,,263.83,
1996-05-24,263.83,,,,,,130.63,,263.83,
1996-05-25,263.83,,,,,442.58,130.58,64.42,263.83,
1996-05-26,263.828,,,,,,130.57,,263.828,
1996-05-27,263.825,,,,,,130.53,,263.825,
1996-05-28,263.82,151.91,,-2.4,,,130.5,,263.82,
1996-05-29,263.81,,,,,,130.46,,263.81,
1996-05-30,263.79900000000004,,,,,,130.37,,263.79900000000004,
1996-05-31,263.796,,,,,,130.37,,263.796,
1996-06-01,263.796,,78.36,,,,130.36,,263.796,289.32
1996-06-02,263.791,,,,,442.62,130.33,,263.791,
1996-06-03,263.78,,,,,,130.3,,263.78,
1996-06-04,263.76599999999996,151.88,,,,,130.26,,263.76599999999996,
1996-06-05,263.752,,,,,,130.21,64.23,263.752,
1996-06-06,263.74,,,,,442.64,130.18,,263.74,
1996-06-07,263.73,,,,,,130.14,,263.73,
1996-06-08,263.72,,,,,442.65,130.07,,263.72,289.31
1996-06-09,263.709,,,,,,,,263.709,
1996-06-10,263.69599999999997,151.86,,,,,,,263.69599999999997,
1996-06-11,263.684,,,,,,,,263.684,
1996-06-12,263.671,,,,,,,,263.671,
1996-06-13,263.659,,,,,,,,263.659,
1996-06-14,263.64599999999996,,,-2.42,15.41,,,,263.64599999999996,
1996-06-15,263.633,,78.43,,,,,64.14,263.633,289.3
1996-06-16,263.621,,,,,442.66,,,263.621,
1996-06-17,263.608,151.84,,,,,,,263.608,
1996-06-18,263.595,,,,,,,,263.595,
1996-06-19,263.582,,,,,,,,263.582,
1996-06-20,263.57,,,,,,,,263.57,
1996-06-21,263.559,,,,,,,,263.559,
1996-06-22,263.55,,,,,,,,263.55,289.29
1996-06-23,263.543,,,,,,,,263.543,
1996-06-24,263.53700000000003,,,,,442.61,,,263.53700000000003,
1996-06-25,263.533,,,,,,,64.05,263.533,
1996-06-26,263.53,,,,,,129.38,,263.53,
1996-06-27,263.529,,,,,,129.33,,263.529,
1996-06-28,263.53,,,-2.52,,,129.25,,263.53,
1996-06-29,263.535,,,,,,129.28,,263.535,
1996-06-30,263.54,,,,,,,,263.54,
1996-07-01,263.55,,78.41,,,,,,263.55,289.29
1996-07-02,263.61,,,,,,,,263.61,
1996-07-03,263.74,,,,,,128.91,,263.74,
1996-07-04,263.85,,,,15.37,,128.92,,263.85,
1996-07-05,263.9,,,,,,128.9,64.19,263.9,
1996-07-06,263.91,,,,,,128.86,,263.91,
1996-07-07,263.91,,,,,,128.85,,263.91,
1996-07-08,263.91,,,,,,128.99,,263.91,289.29
1996-07-09,263.9,,,,,442.6,128.87,,263.9,
1996-07-10,263.89,,,,,442.63,128.85,,263.89,
1996-07-11,263.88,,,,,442.67,128.75,,263.88,
1996-07-12,263.87,,,,,,128.67,,263.87,
1996-07-13,263.85,,,,,442.71,128.6,,263.85,
1996-07-14,263.84,,,,,,128.52,,263.84,
1996-07-15,263.82,,78.55,-2.52,,,128.45,64.21,263.82,289.29
1996-07-16,263.81,,,,,,128.4,,263.81,
1996-07-17,263.8,,,,,,128.3,,263.8,
1996-07-18,263.78,,,,,,128.15,,263.78,
1996-07-19,263.76,,,,,442.79,128.24,,263.76,
1996-07-20,263.74,,,,,,128.1,,263.74,
1996-07-21,263.72,,,,,442.81,128.13,,263.72,
1996-07-22,263.71,,,,,,128.2,,263.71,289.29
1996-07-23,263.7,,,,,,128.0,,263.7,
1996-07-24,263.68,,,,,,127.75,,263.68,
1996-07-25,263.67,,,,,,127.73,64.13,263.67,
1996-07-26,263.66,,,,,442.81,127.69,,263.66,
1996-07-27,263.64,,,,,,127.2,,263.64,
1996-07-28,263.63,,,,,,127.59,,263.63,
1996-07-29,263.61,,,-2.48,,,127.59,,263.61,
1996-07-30,263.6,,,,,,127.48,,263.6,
1996-07-31,263.58,,78.49,,,,127.4,,263.58,
1996-08-01,263.57,,,,,442.78,127.33,,263.57,289.28
1996-08-02,263.55,,,,,,127.27,,263.55,
1996-08-03,263.54,,,,,,127.23,,263.54,
