Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,03-11-2020,,,,,,,,
Gegevens beschikbaar:,19-02-1981,tot:,14-02-2018,,,,,,,,
Datum: ,03-11-2020,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B32C0609,001,32CP0086,142637,458333,376,01-01-1980,01-01-1980,14-05-2014,370,-6,-624,-824
B32C0609,001,32CP0086,142637,458333,376,01-01-1980,14-05-2014,14-02-2018,371,-5,-624,-824


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B32C0609,001,19-12-1989,280,286,90,,,,,,
B32C0609,001,02-01-1990,270,276,100,,,,,,
B32C0609,001,18-01-1990,276,282,94,,,,,,
B32C0609,001,01-02-1990,272,278,98,,,,,,
B32C0609,001,15-02-1990,265,271,105,,,,,,
B32C0609,001,01-03-1990,255,261,115,,,,,,
B32C0609,001,16-03-1990,247,253,123,,,,,,
B32C0609,001,30-03-1990,256,262,114,,,,,,
B32C0609,001,18-04-1990,270,276,100,,,,,,
B32C0609,001,03-05-1990,277,283,93,,,,,,
B32C0609,001,17-05-1990,284,290,86,,,,,,
B32C0609,001,31-05-1990,290,296,80,,,,,,
B32C0609,001,18-06-1990,295,301,75,,,,,,
B32C0609,001,02-07-1990,298,304,72,,,,,,
B32C0609,001,19-07-1990,305,311,65,,,,,,
B32C0609,001,02-08-1990,310,316,60,,,,,,
B32C0609,001,16-08-1990,313,319,57,,,,,,
B32C0609,001,03-09-1990,314,320,56,,,,,,
B32C0609,001,20-09-1990,313,319,57,,,,,,
B32C0609,001,04-10-1990,308,314,62,,,,,,
B32C0609,001,18-10-1990,308,314,62,,,,,,
B32C0609,001,01-11-1990,308,314,62,,,,,,
B32C0609,001,14-11-1990,300,306,70,,,,,,
B32C0609,001,30-11-1990,288,294,82,,,,,,
B32C0609,001,19-12-1990,283,289,87,,,,,,
B32C0609,001,02-01-1991,270,276,100,,,,,,
B32C0609,001,17-01-1991,260,266,110,,,,,,
B32C0609,001,31-01-1991,260,266,110,,,,,,
B32C0609,001,19-02-1991,268,274,102,,,,,,
B32C0609,001,03-03-1991,272,278,98,,,,,,
B32C0609,001,18-03-1991,271,277,99,,,,,,
B32C0609,001,02-04-1991,278,284,92,,,,,,
B32C0609,001,17-04-1991,282,288,88,,,,,,
B32C0609,001,02-05-1991,290,296,80,,,,,,
B32C0609,001,16-05-1991,290,296,80,,,,,,
B32C0609,001,30-05-1991,295,301,75,,,,,,
B32C0609,001,19-06-1991,300,306,70,,,,,,
B32C0609,001,03-07-1991,280,286,90,,,,,,
B32C0609,001,18-07-1991,276,282,94,,,,,,
B32C0609,001,01-08-1991,285,291,85,,,,,,
B32C0609,001,16-08-1991,290,296,80,,,,,,
B32C0609,001,29-08-1991,298,304,72,,,,,,
B32C0609,001,18-09-1991,302,308,68,,,,,,
B32C0609,001,02-10-1991,306,312,64,,,,,,
B32C0609,001,18-10-1991,305,311,65,,,,,,
B32C0609,001,01-11-1991,306,312,64,,,,,,
B32C0609,001,18-11-1991,290,296,80,,,,,,
B32C0609,001,17-12-1991,282,288,88,,,,,,
B32C0609,001,17-01-1992,272,278,98,,,,,,
B32C0609,001,30-01-1992,270,276,100,,,,,,
B32C0609,001,17-02-1992,278,284,92,,,,,,
B32C0609,001,02-03-1992,279,285,91,,,,,,
B32C0609,001,18-03-1992,281,287,89,,,,,,
B32C0609,001,31-03-1992,274,280,96,,,,,,
B32C0609,001,16-04-1992,278,284,92,,,,,,
B32C0609,001,28-04-1992,274,280,96,,,,,,
B32C0609,001,15-05-1992,280,286,90,,,,,,
B32C0609,001,18-06-1992,290,296,80,,,,,,
B32C0609,001,02-07-1992,295,301,75,,,,,,
B32C0609,001,16-07-1992,292,298,78,,,,,,
B32C0609,001,30-07-1992,298,304,72,,,,,,
B32C0609,001,18-08-1992,300,306,70,,,,,,
B32C0609,001,27-08-1992,298,304,72,,,,,,
B32C0609,001,17-09-1992,288,294,82,,,,,,
B32C0609,001,01-10-1992,294,300,76,,,,,,
B32C0609,001,15-10-1992,298,304,72,,,,,,
B32C0609,001,02-11-1992,283,289,87,,,,,,
B32C0609,001,17-11-1992,271,277,99,,,,,,
B32C0609,001,02-12-1992,252,258,118,,,,,,
B32C0609,001,17-12-1992,240,246,130,,,,,,
B32C0609,001,02-02-1993,242,248,128,,,,,,
B32C0609,001,18-02-1993,251,257,119,,,,,,
B32C0609,001,04-03-1993,258,264,112,,,,,,
B32C0609,001,18-03-1993,240,246,130,,,,,,
B32C0609,001,01-04-1993,235,241,135,,,,,,
B32C0609,001,16-04-1993,260,266,110,,,,,,
B32C0609,001,03-05-1993,270,276,100,,,,,,
B32C0609,001,18-05-1993,278,284,92,,,,,,
B32C0609,001,01-06-1993,284,290,86,,,,,,
B32C0609,001,29-06-1993,293,299,77,,,,,,
B32C0609,001,15-07-1993,295,301,75,,,,,,
B32C0609,001,29-07-1993,290,296,80,,,,,,
B32C0609,001,18-08-1993,275,281,95,,,,,,
B32C0609,001,01-09-1993,288,294,82,,,,,,
B32C0609,001,16-09-1993,293,299,77,,,,,,
B32C0609,001,01-10-1993,288,294,82,,,,,,
B32C0609,001,18-10-1993,280,286,90,,,,,,
B32C0609,001,03-11-1993,280,286,90,,,,,,
B32C0609,001,18-11-1993,278,284,92,,,,,,
B32C0609,001,02-12-1993,280,286,90,,,,,,
B32C0609,001,16-12-1993,272,278,98,,,,,,
B32C0609,001,30-12-1993,246,252,124,,,,,,
B32C0609,001,18-01-1994,210,216,160,,,,,,
B32C0609,001,01-02-1994,204,210,166,,,,,,
B32C0609,001,18-02-1994,221,227,149,,,,,,
B32C0609,001,03-03-1994,231,237,139,,,,,,
B32C0609,001,17-03-1994,235,241,135,,,,,,
B32C0609,001,31-03-1994,219,225,151,,,,,,
B32C0609,001,19-04-1994,215,221,155,,,,,,
B32C0609,001,02-05-1994,225,231,145,,,,,,
B32C0609,001,19-05-1994,240,246,130,,,,,,
B32C0609,001,31-05-1994,240,246,130,,,,,,
B32C0609,001,16-06-1994,235,241,135,,,,,,
B32C0609,001,30-06-1994,248,254,122,,,,,,
B32C0609,001,19-07-1994,254,260,116,,,,,,
B32C0609,001,01-08-1994,262,268,108,,,,,,
B32C0609,001,19-08-1994,267,273,103,,,,,,
B32C0609,001,02-09-1994,270,276,100,,,,,,
B32C0609,001,19-09-1994,250,256,120,,,,,,
B32C0609,001,03-10-1994,232,238,138,,,,,,
B32C0609,001,19-10-1994,240,246,130,,,,,,
B32C0609,001,02-11-1994,220,226,150,,,,,,
B32C0609,001,17-11-1994,210,216,160,,,,,,
B32C0609,001,02-12-1994,223,229,147,,,,,,
B32C0609,001,15-12-1994,225,231,145,,,,,,
B32C0609,001,30-12-1994,205,211,165,,,,,,
B32C0609,001,18-01-1995,180,186,190,,,,,,
B32C0609,001,01-02-1995,165,171,205,,,,,,
B32C0609,001,17-02-1995,178,184,192,,,,,,
B32C0609,001,02-03-1995,180,186,190,,,,,,
B32C0609,001,16-03-1995,188,194,182,,,,,,
B32C0609,001,30-03-1995,200,206,170,,,,,,
B32C0609,001,20-04-1995,210,216,160,,,,,,
B32C0609,001,03-05-1995,220,226,150,,,,,,
B32C0609,001,18-05-1995,230,236,140,,,,,,
B32C0609,001,01-06-1995,231,237,139,,,,,,
B32C0609,001,15-06-1995,231,237,139,,,,,,
B32C0609,001,29-06-1995,238,244,132,,,,,,
B32C0609,001,13-07-1995,245,251,125,,,,,,
B32C0609,001,31-07-1995,254,260,116,,,,,,
B32C0609,001,16-08-1995,265,271,105,,,,,,
B32C0609,001,28-08-1995,270,276,100,,,,,,
B32C0609,001,15-09-1995,270,276,100,,,,,,
B32C0609,001,29-09-1995,268,274,102,,,,,,
B32C0609,001,17-10-1995,262,268,108,,,,,,
B32C0609,001,30-10-1995,270,276,100,,,,,,
B32C0609,001,16-11-1995,272,278,98,,,,,,
B32C0609,001,29-11-1995,268,274,102,,,,,,
B32C0609,001,14-12-1995,272,278,98,,,,,,
B32C0609,001,18-01-1996,268,274,102,,,,,,
B32C0609,001,31-01-1996,270,276,100,,,,,,
B32C0609,001,14-02-1996,272,278,98,,,,,,
B32C0609,001,28-02-1996,270,276,100,,,,,,
B32C0609,001,15-03-1996,270,276,100,,,,,,
B32C0609,001,29-03-1996,275,281,95,,,,,,
B32C0609,001,17-04-1996,282,288,88,,,,,,
B32C0609,001,02-05-1996,290,296,80,,,,,,
B32C0609,001,13-05-1996,293,299,77,,,,,,
B32C0609,001,28-05-1996,300,306,70,,,,,,
B32C0609,001,14-06-1996,303,309,67,,,,,,
B32C0609,001,28-06-1996,307,313,63,,,,,,
B32C0609,001,17-07-1996,310,316,60,,,,,,
B32C0609,001,31-07-1996,312,318,58,,,,,,
B32C0609,001,16-08-1996,315,321,55,,,,,,
B32C0609,001,29-08-1996,315,321,55,,,,,,
B32C0609,001,14-09-1996,313,319,57,,,,,,
B32C0609,001,02-10-1996,317,323,53,,,,,,
B32C0609,001,16-10-1996,321,327,49,,,,,,
B32C0609,001,30-10-1996,320,326,50,,,,,,
B32C0609,001,15-11-1996,305,311,65,,,,,,
B32C0609,001,29-11-1996,292,298,78,,,,,,
B32C0609,001,16-12-1996,280,286,90,,,,,,
B32C0609,001,15-01-1997,285,291,85,,,,,,
B32C0609,001,29-01-1997,290,296,80,,,,,,
B32C0609,001,14-02-1997,288,294,82,,,,,,
B32C0609,001,28-02-1997,278,284,92,,,,,,
B32C0609,001,13-03-1997,277,283,93,,,,,,
B32C0609,001,28-03-1997,278,284,92,,,,,,
B32C0609,001,17-04-1997,285,291,85,,,,,,
B32C0609,001,01-05-1997,290,296,80,,,,,,
B32C0609,001,15-05-1997,287,293,83,,,,,,
B32C0609,001,29-05-1997,282,288,88,,,,,,
B32C0609,001,17-06-1997,290,296,80,,,,,,
B32C0609,001,30-06-1997,295,301,75,,,,,,
B32C0609,001,30-07-1997,300,306,70,,,,,,
B32C0609,001,14-08-1997,306,312,64,,,,,,
B32C0609,001,28-08-1997,305,311,65,,,,,,
B32C0609,001,01-09-1997,305,311,65,,,,,,
B32C0609,001,18-09-1997,306,312,64,,,,,,
